sample_id,scenario_id,split,ground_truth,whisper_transcript,wer,is_error,avg_logprob,no_speech_prob,compression_ratio,temperature,noise_factor,language,S,D,I,N,domain_WER,domain_true,domain_pred,domain_correct,domain_TP,domain_FP,domain_FN,domain_precision,domain_recall,domain_S_total,domain_D_total,domain_I_total,domain_N_total,domain_WER_aggregate,domain_TP_total,domain_FP_total,domain_FN_total,domain_precision_aggregate,domain_recall_aggregate
nlu_0006_03,S0006,validation,"The current available evidence requires further monitoring, especially in relation to the relationship between myocardial ischemia and ST-segment elevation; during the ongoing evaluation, the technical or professional team, while considering the current evidence. The discussion also considers ST-segment elevation.","The current available evidence requires further monitoring, especially in relation to the relationship between myocardial ischemia and SD segment elevation. During the ongoing evaluation, the technical or professional team while considering the current evidence. The discussion also considers SD segment elevation.",0.1794871794871795,1,-0.2674618575532557,0.0099257444962859,1.6881720430107527,0.5,0.005,en,2,0,0,41,0.048780487804878,medical,medical,1,1871,38,9,0.9800942902042954,0.9952127659574468,575,2,274,60630,0.014035955797460004,1871,38,9,0.9800942902042954,0.9952127659574468
nlu_0313_04,S0313,train,"A detailed validation was requested concerning the implications of yield curve; as part of the current review, the person handling the matter, while considering the current evidence.","A detailed validation was requested concerning the implications of yield curve. As part of the current review, the person handling the matter while considering the current evidence.",0.1111111111111111,1,-0.2474546160016741,0.0025828282814472,1.448,0.5,0.005,en,0,0,0,27,0.0,finance,finance,1,1242,3,8,0.9975903614457832,0.9936,175,94,2,41225,0.0065736810187992725,1242,3,8,0.9975903614457832,0.9936
nlu_0395_09,S0395,train,"The professional handling the matter is reviewing the effect of witness testimony on the overall situation and the associated observed changes; after the latest information became available, the relevant team, before the matter is finalized.","The professional handling the matter is reviewing the effect of witness testimony on the overall situation and the associated observed changes. After the latest information became available, the relevant team before the matter is finalized.",0.0857142857142857,1,-0.1444915505342705,0.0038490863516926,1.518987341772152,0.5,0.005,en,0,0,0,35,0.0,legal,legal,1,1243,16,7,0.9872915011914216,0.9944,186,18,10,40484,0.005286038928959589,1243,16,7,0.9872915011914217,0.9944
nlu_0333_02,S0333,unseen,"The team is evaluating indemnification clause in the context of losses, with particular attention to the reported issue; at the current stage, the decision-making group, after the latest information was reviewed. The record specifically references indemnification clause.","The team is evaluating indemnification clause in the context of losses, with particular attention to the reported issue. At the current stage, the decision-making group, after the latest information was reviewed. The record specifically references indemnification clause.",0.054054054054054,1,-0.3003042084830148,0.0034190269652754,1.5755813953488371,0.5,0.005,en,0,0,0,38,0.0,legal,legal,1,1243,16,7,0.9872915011914216,0.9944,186,18,10,40484,0.005286038928959589,1243,16,7,0.9872915011914217,0.9944
nlu_0366_03,S0366,train,"The current available evidence requires further monitoring, especially in relation to the relationship between representations and warranties and contractual representation; after the latest information became available, the decision-making group, while comparing the available options. The discussion also considers contractual representation.","The current available evidence requires further monitoring, especially in relation to the relationship between representations and warranties and contractual representation. After the latest information became available, the decision-making group, while comparing the available options. The discussion also considers contractual representation.",0.05,1,-0.266477484452097,0.0106045631691813,1.7461928934010151,0.5,0.005,en,0,0,0,41,0.0,legal,legal,1,1243,16,7,0.9872915011914216,0.9944,186,18,10,40484,0.005286038928959589,1243,16,7,0.9872915011914217,0.9944
nlu_0159_10,S0159,train,"Further monitoring is needed before a final decision is made about the decision surrounding infection; after the latest information became available, the technical or professional team, while comparing the available options. The record specifically references azithromycin.","Further monitoring is needed before a final decision is made about the decision surrounding infection. After the latest information became available, the technical or professional team, while comparing the available options. The record specifically references azithromycin.",0.0555555555555555,1,-0.1860776041068282,0.0041404063813388,1.5166666666666666,0.5,0.005,en,0,0,0,36,0.0,medical,medical,1,1871,38,9,0.9800942902042954,0.9952127659574468,575,2,274,60630,0.014035955797460004,1871,38,9,0.9800942902042954,0.9952127659574468
nlu_0148_10,S0148,train,"Further authorization is needed before a final decision is made about the decision surrounding bacterial infection; following the previous discussion, the reviewing organization, while considering the current evidence. The record specifically references amoxicillin.","Further authorization is needed before a final decision is made about the decision surrounding bacterial infection. Following the previous discussion, the reviewing organization, while considering the current evidence. The record specifically references amoxicillin.",0.0606060606060606,1,-0.158185877698533,0.0040431995876133,1.5555555555555556,0.5,0.005,en,0,0,0,33,0.0,medical,medical,1,1871,38,9,0.9800942902042954,0.9952127659574468,575,2,274,60630,0.014035955797460004,1871,38,9,0.9800942902042954,0.9952127659574468
nlu_0147_10,S0147,unseen,"Further validation is needed before a final decision is made about the decision surrounding bacterial infection; in the current round of review, the technical or professional team, after the latest information was reviewed. The record specifically references amoxicillin.","Further validation is needed before a final decision is made about the decision surrounding bacterial infection. In the current round of review, the technical or professional team after the latest information was reviewed. The record specifically references a Moxacillin.",0.131578947368421,1,-0.1507659588219984,0.0025465567596256,1.5224719101123594,0.5,0.005,en,1,0,1,38,0.0526315789473684,medical,medical,1,1871,38,9,0.9800942902042954,0.9952127659574468,575,2,274,60630,0.014035955797460004,1871,38,9,0.9800942902042954,0.9952127659574468
nlu_0278_09,S0278,train,"The professional handling the matter is reviewing the effect of P/E on the overall situation and the associated observed changes; during the ongoing evaluation, the person handling the matter, before the next decision.","The professional handling the matter is reviewing the effect of PE on the overall situation and the associated observed changes. During the ongoing evaluation, the person handling the matter before the next decision.",0.1212121212121212,1,-0.1218177051078982,0.0101872812956571,1.542857142857143,0.5,0.005,en,1,1,0,34,0.0588235294117647,finance,finance,1,1242,3,8,0.9975903614457832,0.9936,175,94,2,41225,0.0065736810187992725,1242,3,8,0.9975903614457832,0.9936
nlu_0599_08,S0599,train,"Is it possible to set a personal reminder, considering during the latest review, the case team, while comparing the available options?",Is it possible to set a personal reminder considering during the latest review the case team while comparing the available options?,0.1428571428571428,1,-0.2288528823852539,0.0059809051454067,1.31,0.5,0.005,en,0,0,0,21,0.0,general,general,1,1000,0,0,1.0,1.0,69,7,3,23320,0.0033876500857632935,1000,0,0,1.0,1.0
nlu_0208_09,S0208,train,"The professional handling the matter is reviewing the effect of account balance on the overall situation and the associated observed changes; during the latest review, the person handling the matter, during the present round of discussion.","The professional handling the matter is reviewing the effect of account balance on the overall situation and the associated observed changes. During the latest review, the person handling the matter during the present round of discussion.",0.0833333333333333,1,-0.2199067419225519,0.006876578554511,1.608108108108108,0.5,0.005,en,0,0,0,36,0.0,finance,finance,1,1242,3,8,0.9975903614457832,0.9936,175,94,2,41225,0.0065736810187992725,1242,3,8,0.9975903614457832,0.9936
nlu_0346_01,S0346,train,"The current findings was reviewed in relation to liquidated damages and contractual remedy, following the previous discussion, the relevant team, while comparing the available options.","The current findings was reviewed in relation to liquidated damages and contractual remedy. Following the previous discussion, the relevant team, while comparing the available options.",0.08,1,-0.2394242695399693,0.0029825607780367,1.3333333333333333,0.5,0.005,en,0,0,0,25,0.0,legal,legal,1,1243,16,7,0.9872915011914216,0.9944,186,18,10,40484,0.005286038928959589,1243,16,7,0.9872915011914217,0.9944
nlu_0592_02,S0592,train,"Could you help me with plan a trip? This is at the current stage, the case team, before the matter is finalized.","Could you help me with Plan-A-Trip? This is at the current stage, the case team, before the matter is finalized.",0.1363636363636363,1,-0.2489139612983255,0.0074731274507939,1.0980392156862746,0.5,0.005,en,0,0,0,22,0.0,general,general,1,1000,0,0,1.0,1.0,69,7,3,23320,0.0033876500857632935,1000,0,0,1.0,1.0
nlu_0296_02,S0296,train,"The team is evaluating bond duration in the context of fixed income, with particular attention to the reported issue; as part of the current review, the current reviewer, while comparing the available options. The record specifically references bond duration.","The team is evaluating bond duration in the context of fixed income with particular attention to the reported issue. As part of the current review, the current reviewer, while comparing the available options. The record specifically references bond duration.",0.0769230769230769,1,-0.1780008615231981,0.0041220318526029,1.5925925925925926,0.5,0.005,en,0,0,0,39,0.0,finance,finance,1,1242,3,8,0.9975903614457832,0.9936,175,94,2,41225,0.0065736810187992725,1242,3,8,0.9975903614457832,0.9936
nlu_0044_07,S0044,train,"The latest strategy focused on the evidence related to ejection fraction; during the ongoing evaluation, the relevant team, while considering the current evidence. The discussion also considers left ventricular function.","The latest strategy focused on the evidence related to ejection fraction during the ongoing evaluation, the relevant team, while considering the current evidence. The discussion also considers left ventricular function.",0.0333333333333333,1,-0.1802357348000131,0.0034003602340817,1.5422535211267605,0.5,0.005,en,0,0,0,30,0.0,medical,medical,1,1871,38,9,0.9800942902042954,0.9952127659574468,575,2,274,60630,0.014035955797460004,1871,38,9,0.9800942902042954,0.9952127659574468
nlu_0289_07,S0289,train,"The latest resolution focused on the evidence related to cost basis; as part of the current review, the reviewing organization, after the latest information was reviewed. The discussion also considers realized return.","the latest resolution focused on the evidence related to cost basis. As part of the current review, the reviewing organization after the latest information was reviewed. The discussion also considers realized return.",0.125,1,-0.2987087604611419,0.003754585981369,1.5211267605633805,0.5,0.005,en,0,0,0,32,0.0,finance,finance,1,1242,3,8,0.9975903614457832,0.9936,175,94,2,41225,0.0065736810187992725,1242,3,8,0.9975903614457832,0.9936
nlu_0389_06,S0389,unseen,"The available evidence was considered before deciding how to address the current status of defendant; at the next decision point, the person handling the matter, before the next decision.","The available evidence was considered before deciding how to address the current status of defendant. At the next decision point, the person handling the matter before the next decision.",0.1034482758620689,1,-0.1361301911843789,0.003673571627587,1.4645669291338583,0.5,0.005,en,0,0,0,29,0.0,legal,legal,1,1243,16,7,0.9872915011914216,0.9944,186,18,10,40484,0.005286038928959589,1243,16,7,0.9872915011914217,0.9944
nlu_0159_09,S0159,train,"The professional handling the matter is reviewing the effect of macrolide antibiotic on the overall situation and the associated observed changes; after the latest information became available, the technical or professional team, while comparing the available options.","The professional handling the matter is reviewing the effect of macrolide antibiotic on the overall situation and the associated observed changes. After the latest information became available, the technical or professional team, while comparing the available options.",0.054054054054054,1,-0.1398128569126129,0.0051725818775594,1.5952380952380951,0.5,0.005,en,0,0,0,37,0.0,medical,medical,1,1871,38,9,0.9800942902042954,0.9952127659574468,575,2,274,60630,0.014035955797460004,1871,38,9,0.9800942902042954,0.9952127659574468
nlu_0442_08,S0442,train,"The case involves the reported concern involving Docker, and the relevant relevant records is being assessed; during the ongoing evaluation, the current reviewer, during the present round of discussion. The record specifically references Docker.","The case involves the reported concern involving Docker and the relevant relevant records is being assessed. During the ongoing evaluation, the current reviewer during the present round of discussion. The records specifically references Docker.",0.1470588235294117,1,-0.3324646645403923,0.0086467275395989,1.5844155844155845,0.5,0.005,en,1,0,0,34,0.0294117647058823,technology,technology,1,586,1,34,0.9982964224872232,0.9451612903225808,144,93,83,19884,0.016093341380004022,586,1,34,0.9982964224872232,0.9451612903225807
nlu_0160_01,S0160,unseen,"The current findings was reviewed in relation to azithromycin and macrolide antibiotic, after the recent update, the decision-making group, after the latest information was reviewed.","The current findings was reviewed in relation to azithromycin and macrolide antibiotic. After the recent update, the decision making group, after the latest information was reviewed.",0.16,1,-0.2987278938293457,0.0038488029967993,1.3893129770992367,0.5,0.005,en,0,0,0,26,0.0,medical,medical,1,1871,38,9,0.9800942902042954,0.9952127659574468,575,2,274,60630,0.014035955797460004,1871,38,9,0.9800942902042954,0.9952127659574468
nlu_0326_01,S0326,train,"The current findings was reviewed in relation to force majeure and contract performance, after the latest information became available, the reviewing group, before the next decision.","The current findings was reviewed in relation to force majura and contract performance. After the latest information became available, the reviewing group before the next decision.",0.1538461538461538,1,-0.2075008256094796,0.0031890315003693,1.3846153846153846,0.5,0.005,en,1,0,0,26,0.0384615384615384,legal,legal,1,1243,16,7,0.9872915011914216,0.9944,186,18,10,40484,0.005286038928959589,1243,16,7,0.9872915011914217,0.9944
nlu_0098_04,S0098,train,"A detailed review was requested concerning the implications of seizure disorder; at the next decision point, the person handling the matter, while considering the current evidence.","A detailed review was requested concerning the implications of seizure disorder. At the next decision point, the person handling the matter while considering the current evidence.",0.1153846153846153,1,-0.239718240850112,0.0026428520213812,1.3984375,0.5,0.005,en,0,0,0,26,0.0,medical,medical,1,1871,38,9,0.9800942902042954,0.9952127659574468,575,2,274,60630,0.014035955797460004,1871,38,9,0.9800942902042954,0.9952127659574468
nlu_0124_09,S0124,validation,"The professional handling the matter is reviewing the effect of peripheral nerve on the overall situation and the associated observed changes; after the recent update, the case team, during the present round of discussion.","The professional handling the matter is reviewing the effect of peripheral nerve on the overall situation and the associated observed changes. After the recent update, the case team during the present round of discussion.",0.088235294117647,1,-0.1829432759966169,0.0042576882988214,1.4932432432432432,0.5,0.005,en,0,0,0,34,0.0,medical,medical,1,1871,38,9,0.9800942902042954,0.9952127659574468,575,2,274,60630,0.014035955797460004,1871,38,9,0.9800942902042954,0.9952127659574468
nlu_0235_03,S0235,unseen,"The current available evidence requires further authorization, especially in relation to the relationship between non-performing asset and loan delinquency; after the recent update, the assigned professional, while comparing the available options. The discussion also considers loan delinquency.","The current available evidence requires further authorization, especially in relation to the relationship between non-performing asset and loan delinquency. After the recent update, the assigned professional, while comparing the available options. The discussion also considers loan delinquency.",0.054054054054054,1,-0.1561613115166787,0.0283366509247571,1.3363636363636364,0.5,0.005,en,0,0,0,38,0.0,finance,finance,1,1242,3,8,0.9975903614457832,0.9936,175,94,2,41225,0.0065736810187992725,1242,3,8,0.9975903614457832,0.9936
nlu_0248_04,S0248,train,"A detailed screening was requested concerning the implications of interest-rate reset; during the most recent assessment, the assigned professional, while considering the current evidence.","A detailed screening was requested concerning the implications of interest rate reset. During the most recent assessment, the assigned professional, while considering the current evidence.",0.1666666666666666,1,-0.2424568849451401,0.003941680304706,1.4351145038167938,0.5,0.005,en,0,0,0,25,0.0,finance,finance,1,1242,3,8,0.9975903614457832,0.9936,175,94,2,41225,0.0065736810187992725,1242,3,8,0.9975903614457832,0.9936
nlu_0359_09,S0359,train,"The professional handling the matter is reviewing the effect of contractual obligation on the overall situation and the associated observed changes; after the latest information became available, the decision-making group, while considering the current evidence.","The professional handling the matter is reviewing the effect of contractual obligation on the overall situation and the associated observed changes. After the latest information became available, the decision-making group, while considering the current evidence.",0.0571428571428571,1,-0.1131973473922066,0.0052151097916066,1.5057471264367817,0.5,0.005,en,0,0,0,36,0.0,legal,legal,1,1243,16,7,0.9872915011914216,0.9944,186,18,10,40484,0.005286038928959589,1243,16,7,0.9872915011914217,0.9944
nlu_0513_01,S0513,validation,"I need help with ask about a parcel, during the most recent assessment, the current reviewer, while comparing the available options.","I need help with Ask about a parcel. During the most recent assessment, the current reviewer, while comparing the available options.",0.1428571428571428,1,-0.272539598601205,0.0034071845002472,1.2222222222222223,0.5,0.005,en,0,0,0,21,0.0,general,general,1,1000,0,0,1.0,1.0,69,7,3,23320,0.0033876500857632935,1000,0,0,1.0,1.0
nlu_0224_02,S0224,unseen,"The team is evaluating loan-to-value ratio in the context of mortgage, with particular attention to the reported issue; at the current stage, the reviewing group, during the present round of discussion. The record specifically references loan-to-value ratio.","The team is evaluating loan-to-value ratio in the context of mortgage, with particular attention to the reported issue. At the current stage, the reviewing group during the present round of discussion. The record specifically references loan-to-value ratio.",0.081081081081081,1,-0.2529623387223583,0.0028392116073518,1.5575757575757576,0.5,0.005,en,0,0,0,41,0.0,finance,finance,1,1242,3,8,0.9975903614457832,0.9936,175,94,2,41225,0.0065736810187992725,1242,3,8,0.9975903614457832,0.9936
nlu_0252_09,S0252,train,"The professional handling the matter is reviewing the effect of benchmark rate on the overall situation and the associated observed changes; during the latest review, the assigned professional, before the next decision.","The professional handling the matter is reviewing the effect of benchmark, rate on the overall situation, and the associated observed changes. During the latest review, the assigned professional before the next decision.",0.15625,1,-0.1526458263397216,0.0072668865323066,1.5384615384615383,0.5,0.005,en,0,0,0,32,0.0,finance,finance,1,1242,3,8,0.9975903614457832,0.9936,175,94,2,41225,0.0065736810187992725,1242,3,8,0.9975903614457832,0.9936
nlu_0150_08,S0150,train,"The case involves the reported concern involving amoxicillin, and the relevant relevant records is being assessed; after the recent update, the technical or professional team, after the latest information was reviewed. The record specifically references amoxicillin.","The case involves the reported concern involving amoxicillin and the relevant relevant records is being assessed. After the recent update, the technical or professional team after the latest information was reviewed. The record specifically references amoxicillin.",0.1111111111111111,1,-0.2948115906625423,0.0039506549946963,1.6,0.5,0.005,en,0,0,0,36,0.0,medical,medical,1,1871,38,9,0.9800942902042954,0.9952127659574468,575,2,274,60630,0.014035955797460004,1871,38,9,0.9800942902042954,0.9952127659574468
nlu_0045_10,S0045,unseen,"Further incident is needed before a final decision is made about the decision surrounding ejection fraction; during the most recent assessment, the responsible specialist, before the matter is finalized. The record specifically references echocardiography.","Further incident is needed before a final decision is made about the decision surrounding ejection fraction. During the most recent assessment, the responsible specialist, before the matter is finalized. The record specifically references echocardiography.",0.0588235294117647,1,-0.2102147588190042,0.0029235172551125,1.532934131736527,0.5,0.005,en,0,0,0,34,0.0,medical,medical,1,1871,38,9,0.9800942902042954,0.9952127659574468,575,2,274,60630,0.014035955797460004,1871,38,9,0.9800942902042954,0.9952127659574468
nlu_0237_10,S0237,train,"Further exposure is needed before a final decision is made about the decision surrounding borrower assessment; after the latest information became available, the reviewing group, while considering the current evidence. The record specifically references credit risk.","Further exposure is needed before a final decision is made about the decision surrounding borrower assessment. After the latest information became available, the reviewing group, while considering the current evidence. The record specifically references credit risk.",0.0555555555555555,1,-0.1819695035616556,0.0028856853023171,1.4860335195530727,0.5,0.005,en,0,0,0,36,0.0,finance,finance,1,1242,3,8,0.9975903614457832,0.9936,175,94,2,41225,0.0065736810187992725,1242,3,8,0.9975903614457832,0.9936
nlu_0413_03,S0413,train,"The current available evidence requires further resolution, especially in relation to the relationship between motion to dismiss and complaint; during the most recent assessment, the current reviewer, after the latest information was reviewed. The discussion also considers complaint.","The current available evidence requires further resolution, especially in relation to the relationship between motion to dismiss and complaint. During the most recent assessment, the current reviewer, after the latest information, was reviewed. The discussion also considers complaint.",0.0789473684210526,1,-0.2906595512672706,0.0068885744549334,1.601123595505618,0.5,0.005,en,0,0,0,38,0.0,legal,legal,1,1243,16,7,0.9872915011914216,0.9944,186,18,10,40484,0.005286038928959589,1243,16,7,0.9872915011914217,0.9944
nlu_0243_03,S0243,train,"The current available evidence requires further risk, especially in relation to the relationship between credit risk and default probability; during the latest review, the reviewing group, before the matter is finalized. The discussion also considers default probability.","The current available evidence requires further risk, especially in relation to the relationship between credit risk and default probability. During the latest review, the reviewing group, before the matter, is finalized. The discussion also considers default probability.",0.081081081081081,1,-0.2198946709726371,0.0058980090543627,1.5454545454545456,0.5,0.005,en,0,0,0,37,0.0,finance,finance,1,1242,3,8,0.9975903614457832,0.9936,175,94,2,41225,0.0065736810187992725,1242,3,8,0.9975903614457832,0.9936
nlu_0539_07,S0539,train,"I would like to set a personal reminder; the situation is after the latest information became available, the relevant team, while considering the current evidence.","I would like to set a personal reminder. The situation is after the latest information became available, the relevant team, while considering the current evidence.",0.08,1,-0.3312699264950222,0.003112586447969,1.3471074380165289,0.5,0.005,en,0,0,0,25,0.0,general,general,1,1000,0,0,1.0,1.0,69,7,3,23320,0.0033876500857632935,1000,0,0,1.0,1.0
nlu_0596_07,S0596,train,"I would like to check a booking; the situation is following the previous discussion, the person handling the matter, before the next decision.","I would like to check a booking. The situation is following the previous discussion, the person handling the matter before the next decision.",0.1304347826086956,1,-0.1784599044106223,0.0052863387390971,1.2935779816513762,0.5,0.005,en,0,0,0,23,0.0,general,general,1,1000,0,0,1.0,1.0,69,7,3,23320,0.0033876500857632935,1000,0,0,1.0,1.0
nlu_0156_02,S0156,train,"The team is evaluating azithromycin in the context of infection, with particular attention to the reported issue; during the latest review, the technical or professional team, while considering the current evidence. The record specifically references azithromycin.","The team is evaluating Azath Ramesan in the context of infection with particular attention to the reported issue during the latest review, the technical or professional team, while considering the current evidence. The record specifically references Azath Ramesan.",0.1666666666666666,1,-0.2774367422427771,0.0045001744292676,1.5348837209302326,0.5,0.005,en,2,0,2,36,0.1111111111111111,medical,medical,1,1871,38,9,0.9800942902042954,0.9952127659574468,575,2,274,60630,0.014035955797460004,1871,38,9,0.9800942902042954,0.9952127659574468
nlu_0532_09,S0532,train,"Could you check this for me regarding plan a trip, during the ongoing evaluation, the person handling the matter, before the matter is finalized?","Could you check this for me regarding plan a trip? During the ongoing evaluation, the person handling the matter before the matter is finalized.",0.1666666666666666,1,-0.2625892162322998,0.00554925436154,1.2972972972972974,0.5,0.005,en,0,0,0,24,0.0,general,general,1,1000,0,0,1.0,1.0,69,7,3,23320,0.0033876500857632935,1000,0,0,1.0,1.0
nlu_0115_07,S0115,unseen,"The latest review focused on the evidence related to brain MRI; after the recent update, the assigned professional, after the latest information was reviewed. The discussion also considers demyelinating lesion.","The latest review focused on the evidence related to brain MRI. After the recent update, the assigned professional after the latest information was reviewed. The discussion also considers demyelinating lesion.",0.1,1,-0.3028251436021593,0.0034054401330649,1.4315068493150684,0.5,0.005,en,0,0,0,30,0.0,medical,medical,1,1871,38,9,0.9800942902042954,0.9952127659574468,575,2,274,60630,0.014035955797460004,1871,38,9,0.9800942902042954,0.9952127659574468
nlu_0560_09,S0560,train,"Could you check this for me regarding ask for a location, during the ongoing evaluation, the person handling the matter, after the latest information was reviewed?","Could you check this for me regarding Ask for a Location? During the on-going evaluation, the person handling the matter, after the latest information was reviewed.",0.1923076923076923,1,-0.3287672609896273,0.0039155129343271,1.3225806451612905,0.5,0.005,en,1,0,1,26,0.0769230769230769,general,general,1,1000,0,0,1.0,1.0,69,7,3,23320,0.0033876500857632935,1000,0,0,1.0,1.0
nlu_0210_03,S0210,train,"The current available evidence requires further model, especially in relation to the relationship between deposit account and account balance; following the previous discussion, the relevant team, while considering the current evidence. The discussion also considers account balance.","The current available evidence requires further model, especially in relation to the relationship between deposit account and account balance. Following the previous discussion, the relevant team while considering the current evidence. The discussion also considers account balance.",0.081081081081081,1,-0.1851568416673309,0.0057917600497603,1.6785714285714286,0.5,0.005,en,0,0,0,37,0.0,finance,finance,1,1242,3,8,0.9975903614457832,0.9936,175,94,2,41225,0.0065736810187992725,1242,3,8,0.9975903614457832,0.9936
nlu_0132_04,S0132,train,"A detailed resolution was requested concerning the implications of metformin; during the ongoing evaluation, the technical or professional team, while comparing the available options.","A detailed resolution was requested concerning the implications of Metformin. During the ongoing evaluation, the technical or professional team, while comparing the available options.",0.0833333333333333,1,-0.1477654729570661,0.0040245419368147,1.3969465648854962,0.5,0.005,en,0,0,0,24,0.0,medical,medical,1,1871,38,9,0.9800942902042954,0.9952127659574468,575,2,274,60630,0.014035955797460004,1871,38,9,0.9800942902042954,0.9952127659574468
nlu_0202_06,S0202,train,"The available evidence was considered before deciding how to address the current status of AML; at the next decision point, the technical or professional team, before the next decision.","The available evidence was considered before deciding how to address the current status of AML. At the next decision point, the technical or professional team before the next decision.",0.1034482758620689,1,-0.1299230299497905,0.0043221446685492,1.426356589147287,0.5,0.005,en,0,0,0,29,0.0,finance,finance,1,1242,3,8,0.9975903614457832,0.9936,175,94,2,41225,0.0065736810187992725,1242,3,8,0.9975903614457832,0.9936
nlu_0431_07,S0431,validation,"The latest authorization focused on the evidence related to court filing; as part of the current review, the responsible specialist, before the next decision. The discussion also considers procedural rule.","The latest authorization focused on the evidence related to court filing. As part of the current review, the responsible specialist before the next decision. The discussion also considers procedural rule.",0.1,1,-0.3268933877712343,0.0036638148594647,1.406896551724138,0.5,0.005,en,0,0,0,30,0.0,legal,legal,1,1243,16,7,0.9872915011914216,0.9944,186,18,10,40484,0.005286038928959589,1243,16,7,0.9872915011914217,0.9944
nlu_0371_09,S0371,unseen,"The professional handling the matter is reviewing the effect of termination right on the overall situation and the associated observed changes; in the current round of review, the person handling the matter, before the next decision.","The professional handling the matter is reviewing the effect of termination right on the overall situation and the associated observed changes. In the current round of review, the person handling the matter before the next decision.",0.0833333333333333,1,-0.1321817961606112,0.0093611860647797,1.5890410958904109,0.5,0.005,en,0,0,0,36,0.0,legal,legal,1,1243,16,7,0.9872915011914216,0.9944,186,18,10,40484,0.005286038928959589,1243,16,7,0.9872915011914217,0.9944
nlu_0301_09,S0301,unseen,"The professional handling the matter is reviewing the effect of hedging strategy on the overall situation and the associated observed changes; at the next decision point, the current reviewer, while considering the current evidence.","The professional handling the matter is reviewing the effect of hedging strategy on the overall situation and the associated observed changes. At the next decision point, the current reviewer, while considering the current evidence.",0.0588235294117647,1,-0.1500732140107588,0.0053663779981434,1.5263157894736843,0.5,0.005,en,0,0,0,34,0.0,finance,finance,1,1242,3,8,0.9975903614457832,0.9936,175,94,2,41225,0.0065736810187992725,1242,3,8,0.9975903614457832,0.9936
nlu_0139_02,S0139,train,"The team is evaluating insulin glargine in the context of glucose control, with particular attention to the reported issue; at the next decision point, the assigned professional, during the present round of discussion. The record specifically references insulin glargine.","The team is evaluating insulin-glargin in the context of glucose control, with particular attention to the reported issue. At the next decision point, be assigned professional during the present round of discussion. The record specifically references insulin-glargin.",0.2051282051282051,1,-0.3517431808730303,0.0044400454498827,1.552325581395349,0.5,0.005,en,3,0,0,39,0.0769230769230769,medical,medical,1,1871,38,9,0.9800942902042954,0.9952127659574468,575,2,274,60630,0.014035955797460004,1871,38,9,0.9800942902042954,0.9952127659574468
nlu_0325_09,S0325,train,"The professional handling the matter is reviewing the effect of contract performance on the overall situation and the associated observed changes; following the previous discussion, the reviewing organization, after the latest information was reviewed.","The professional handling the matter is reviewing the effect of contract performance on the overall situation and the associated observed changes. Following the previous discussion, the reviewing organization after the latest information was reviewed.",0.088235294117647,1,-0.1816950979686918,0.0051578530110418,1.5886075949367089,0.5,0.005,en,0,0,0,34,0.0,legal,legal,1,1243,16,7,0.9872915011914216,0.9944,186,18,10,40484,0.005286038928959589,1243,16,7,0.9872915011914217,0.9944
nlu_0042_04,S0042,train,"A detailed risk was requested concerning the implications of echocardiography; during the ongoing evaluation, the reviewing group, while considering the current evidence.","A detailed risk was requested concerning the implications of echocardiography. During the ongoing evaluation, the reviewing group while considering the current evidence.",0.1363636363636363,1,-0.1664606683394488,0.0029068852309137,1.352,0.5,0.005,en,0,0,0,22,0.0,medical,medical,1,1871,38,9,0.9800942902042954,0.9952127659574468,575,2,274,60630,0.014035955797460004,1871,38,9,0.9800942902042954,0.9952127659574468
nlu_0095_02,S0095,unseen,"The team is evaluating epilepsy in the context of electroencephalography, with particular attention to the reported issue; during the ongoing evaluation, the reviewing organization, before the matter is finalized. The record specifically references epilepsy.","The team is evaluating epilepsy in the context of electroencephalography, with particular attention to the reported issue. During the ongoing evaluation, the reviewing organization, before the matter is finalized. The record specifically references epilepsy.",0.0588235294117647,1,-0.2887778635378237,0.0037277215160429,1.5357142857142858,0.5,0.005,en,0,0,0,34,0.0,medical,medical,1,1871,38,9,0.9800942902042954,0.9952127659574468,575,2,274,60630,0.014035955797460004,1871,38,9,0.9800942902042954,0.9952127659574468
nlu_0081_02,S0081,unseen,"The team is evaluating cerebral infarction in the context of diffusion restriction, with particular attention to the reported issue; after the recent update, the reviewing organization, before the matter is finalized. The record specifically references cerebral infarction.","The team is evaluating cerebral infarction in the context of diffusion restriction, with particular attention to the reported issue. After the recent update, the reviewing organization, before the matter is finalized. The record specifically references cerebral infarction.",0.054054054054054,1,-0.130185740334647,0.0058999550528824,1.587209302325581,0.5,0.005,en,0,0,0,37,0.0,medical,medical,1,1871,38,9,0.9800942902042954,0.9952127659574468,575,2,274,60630,0.014035955797460004,1871,38,9,0.9800942902042954,0.9952127659574468
nlu_0492_04,S0492,validation,"A detailed resolution was requested concerning the implications of transformer model; during the ongoing evaluation, the assigned professional, after the latest information was reviewed.","A detailed resolution was requested concerning the implications of transformer model. During the ongoing evaluation, the assigned professional, after the latest information was reviewed.",0.0833333333333333,1,-0.2807389461632931,0.0041468380950391,1.4307692307692308,0.5,0.005,en,0,0,0,24,0.0,technology,technology,1,586,1,34,0.9982964224872232,0.9451612903225808,144,93,83,19884,0.016093341380004022,586,1,34,0.9982964224872232,0.9451612903225807
