sample_id,scenario_id,split,ground_truth,whisper_transcript,wer,is_error,avg_logprob,no_speech_prob,compression_ratio,temperature,noise_factor,language
nlu_0164_09,S0164,unseen,"The professional handling the matter is reviewing the effect of anticoagulation on the overall situation and the associated observed changes; following the previous discussion, the decision-making group, before the matter is finalized.","The professional handling the matter is reviewing the effect of anticoagulation on the overall situation and the associated observed changes. Following the previous discussion, the decision-making group, before the matter is finalized.",0.0625,1,-0.20240624054618503,0.0045931581407785416,1.5064102564102564,0.5,0.005,en
nlu_0180_06,S0180,train,"The available evidence was considered before deciding how to address the current status of atorvastatin; at the next decision point, the decision-making group, after the latest information was reviewed.","The available evidence was considered before deciding how to address the current status of Ador Vastitin. At the next decision point, the decision-making group, after the latest information was reviewed.",0.10344827586206896,1,-0.2817589653862847,0.0036349233705550432,1.4097222222222223,0.5,0.005,en
nlu_0334_02,S0334,train,"The team is evaluating indemnification clause in the context of losses, with particular attention to the reported issue; in the current round of review, the reviewing group, before the matter is finalized. The record specifically references indemnification clause.","The team is evaluating indemnification clause in the context of losses, with particular attention to the reported issue. In the current round of review, the reviewing group, before the matter is finalized. The record specifically references indemnification clause.",0.05263157894736842,1,-0.2954206640070135,0.004195831250399351,1.5903614457831325,0.5,0.005,en
nlu_0578_01,S0578,validation,"I need help with ask about a commute, during the ongoing evaluation, the decision-making group, while considering the current evidence.","I need help with Ask about a commute during the ongoing evaluation, the decision-making group, while considering the current evidence.",0.1,1,-0.3467801729838053,0.006200228817760944,1.2407407407407407,0.5,0.005,en
nlu_0534_07,S0534,validation,"I would like to change a calendar event; the situation is in the current round of review, the reviewing organization, after the latest information was reviewed.","I would like to change a calendar event. The situation is in the current round of review, the reviewing organization, after the latest information was reviewed.",0.07692307692307693,1,-0.3093188775552286,0.003746687900274992,1.3559322033898304,0.5,0.005,en
nlu_0040_10,S0040,train,"Further adjustment is needed before a final decision is made about the decision surrounding myocardial injury; during the latest review, the assigned professional, while considering the current evidence. The record specifically references troponin.","Further adjustment is needed before a final decision is made about the decision surrounding myocardial injury during the latest review, the assigned professional, while considering the current evidence. The records specifically references tropinin.",0.09090909090909091,1,-0.31390382766723635,0.002841870067641139,1.5121951219512195,0.5,0.005,en
nlu_0316_02,S0316,train,"The team is evaluating confidentiality clause in the context of disclosure restriction, with particular attention to the reported issue; during the latest review, the technical or professional team, before the matter is finalized. The record specifically references confidentiality clause.","The team is evaluating confidentiality clause in the context of disclosure restriction, with particular attention to the reported issue. During the latest review, the technical or professional team, before the matter is finalized. The record specifically references confidentiality clause.",0.05128205128205128,1,-0.27719126807318795,0.0033090170472860336,1.5792349726775956,0.5,0.005,en
nlu_0232_01,S0232,train,"The current findings was reviewed in relation to non-performing asset and loan delinquency, after the recent update, the decision-making group, before the next decision.","The current findings was reviewed in relation to non-performing asset and loan delinquency. After the recent update, the decision-making group before the next decision.",0.125,1,-0.2464503984193544,0.0030661600176244974,1.3228346456692914,0.5,0.005,en
nlu_0089_03,S0089,train,"The current available evidence requires further screening, especially in relation to the relationship between epilepsy and seizure disorder; at the next decision point, the reviewing group, after the latest information was reviewed. The discussion also considers seizure disorder.","The current available evidence requires further screening, especially in relation to the relationship between epilepsy and seizure disorder. At the next decision point, the reviewing group, after the latest information, was reviewed. The discussion also considers seizure disorder.",0.07894736842105263,1,-0.24380936446013274,0.003552196780219674,1.5611111111111111,0.5,0.005,en
nlu_0357_06,S0357,train,"The available evidence was considered before deciding how to address the current status of material breach; during the most recent assessment, the person handling the matter, during the present round of discussion.","The available evidence was considered before deciding how to address the current status of material breach. During the most recent assessment, the person handling the matter during the present round of discussion.",0.09375,1,-0.14791027307510377,0.003044350305572152,1.4689655172413794,0.5,0.005,en
nlu_0597_05,S0597,unseen,"Can you tell me how to request contact information, given during the most recent assessment, the responsible specialist, during the present round of discussion?","Can you tell me how to request contact information given during the most recent assessment, the responsible specialist during the present round of discussion?",0.08333333333333333,1,-0.2502735236595417,0.006241615861654282,1.3389830508474576,0.5,0.005,en
nlu_0118_10,S0118,train,"Further record is needed before a final decision is made about the decision surrounding brain MRI; following the previous discussion, the reviewing group, before the next decision. The record specifically references multiple sclerosis.","Further record is needed before a final decision is made about the decision surrounding brain MRI, following the previous discussion, the reviewing group, before the next decision. The record specifically references multiple sclerosis.",0.030303030303030304,1,-0.2830014561497888,0.0066848634742200375,1.5064102564102564,0.5,0.005,en
nlu_0136_03,S0136,train,"The current available evidence requires further transfer, especially in relation to the relationship between metformin and type 2 diabetes; during the ongoing evaluation, the case team, after the latest information was reviewed. The discussion also considers type 2 diabetes.","The current available evidence requires further transfer, especially in relation to the relationship between Metformin and Type 2 diabetes. During the ongoing evaluation, the case team, after the latest information was reviewed. The discussion also considers Type 2 diabetes.",0.1282051282051282,1,-0.31862054552350727,0.004174233879894018,1.510989010989011,0.5,0.005,en
nlu_0389_03,S0389,unseen,"The current available evidence requires further screening, especially in relation to the relationship between defendant and answer; at the next decision point, the person handling the matter, before the next decision. The discussion also considers answer.","The current available evidence requires further screening, especially in relation to the relationship between defendant and answer. At the next decision point, the person handling the matter before the next decision. The discussion also considers answer.",0.08333333333333333,1,-0.2469126510620117,0.007873564027249813,1.5679012345679013,0.5,0.005,en
nlu_0546_06,S0546,train,"I am trying to check train status, and this is at the current stage, the technical or professional team, while comparing the available options.","I am trying to check train status, and this is at the current stage, the technical or professional team, while comparing the available options.",0.0,0,-0.1969839988216277,0.004207553807646036,1.2767857142857142,0.5,0.005,en
nlu_0214_01,S0214,train,"The current findings was reviewed in relation to mortgage underwriting and loan-to-value ratio, at the current stage, the responsible specialist, while considering the current evidence.","The current findings was reviewed in relation to mortgage underwriting and loan-to-value ratio. At the current stage, the responsible specialist, while considering the current evidence.",0.08,1,-0.24217869685246393,0.0030832206830382347,1.4230769230769231,0.5,0.005,en
nlu_0099_03,S0099,train,"The current available evidence requires further review, especially in relation to the relationship between seizure disorder and seizure activity; after the recent update, the person handling the matter, while considering the current evidence. The discussion also considers seizure activity.","The current available evidence requires further review, especially in relation to the relationship between seizure disorder and seizure activity. After the recent update, the person handling the matter while considering the current evidence. The discussion also considers seizure activity.",0.07692307692307693,1,-0.20513030717957695,0.007002606056630611,1.6900584795321638,0.5,0.005,en
nlu_0046_07,S0046,train,"The latest model focused on the evidence related to ejection fraction; after the recent update, the case team, while comparing the available options. The discussion also considers left ventricular function.","The latest model focused on the evidence related to ejection fraction. After the recent update, the case team, while comparing the available options. The discussion also considers left ventricular function.",0.06666666666666667,1,-0.2665623534809459,0.001954589504748583,1.4305555555555556,0.5,0.005,en
nlu_0149_07,S0149,train,"The latest resolution focused on the evidence related to bacterial infection; at the current stage, the responsible specialist, after the latest information was reviewed. The discussion also considers antibiotic.","The latest resolution focused on the evidence related to bacterial infection. At the current stage, the responsible specialist, after the latest information was reviewed. The discussion also considers antibiotic.",0.06896551724137931,1,-0.14908437031071362,0.002540340181440115,1.4620689655172414,0.5,0.005,en
nlu_0108_10,S0108,train,"Further authorization is needed before a final decision is made about the decision surrounding headache; at the current stage, the decision-making group, during the present round of discussion. The record specifically references migraine with aura.","Further authorization is needed before a final decision is made about the decision surrounding headache. At the current stage, the decision making group during the present round of discussion. The record specifically references migraine with aura.",0.14285714285714285,1,-0.19949022252508933,0.0033561084419488907,1.5153374233128833,0.5,0.005,en
nlu_0196_01,S0196,validation,"The current findings was reviewed in relation to KYC and customer due diligence, during the latest review, the responsible specialist, before the matter is finalized.","The current findings was reviewed in relation to KYC and customer due diligence. During the latest review, the responsible specialist, before the matter is finalized.",0.08,1,-0.19153656278337752,0.002349799033254385,1.2868217054263567,0.5,0.005,en
nlu_0516_09,S0516,validation,"Could you check this for me regarding check a booking, after the latest information became available, the technical or professional team, while considering the current evidence?","Could you check this for me regarding checkabooking? After the latest information became available, the technical or professional team, while considering the current evidence.",0.19230769230769232,1,-0.4009504795074463,0.006528554949909449,1.3358778625954197,0.5,0.005,en
nlu_0069_10,S0069,train,"Further transfer is needed before a final decision is made about the decision surrounding resting tremor; at the current stage, the reviewing organization, after the latest information was reviewed. The record specifically references Parkinson disease.","Further transfer is needed before a final decision is made about the decision surrounding resting tremor. At the current stage, the reviewing organization, after the latest information was reviewed. The record specifically references Parkinson's disease.",0.08571428571428572,1,-0.2204101973888921,0.002615157514810562,1.4767441860465116,0.5,0.005,en
nlu_0243_10,S0243,train,"Further model is needed before a final decision is made about the decision surrounding borrower assessment; during the latest review, the reviewing group, before the matter is finalized. The record specifically references credit risk.","Further model is needed before a final decision is made about the decision surrounding borrower assessment. During the latest review, the reviewing group, before the matter is finalized. The record specifically references credit risk.",0.058823529411764705,1,-0.25963530333145807,0.003253541886806488,1.5096774193548388,0.5,0.005,en
nlu_0065_02,S0065,train,"The team is evaluating Parkinson disease in the context of resting tremor, with particular attention to the reported issue; at the next decision point, the case team, before the next decision. The record specifically references Parkinson disease.","The team is evaluating Parkinson disease in the context of resting tremor, with particular attention to the reported issue. At the next decision point, the case team, before the next decision. The record specifically references Parkinson disease.",0.05405405405405406,1,-0.3100531236180719,0.0036524676252156496,1.5974025974025974,0.5,0.005,en
nlu_0240_03,S0240,validation,"The current available evidence requires further analysis, especially in relation to the relationship between credit risk and default probability; in the current round of review, the case team, after the latest information was reviewed. The discussion also considers default probability.","The current available evidence requires further analysis, especially in relation to the relationship between credit risk and default probability. In the current round of review, the case team, after the latest information was reviewed. The discussion also considers default probability.",0.05,1,-0.13338057778098367,0.004943136125802994,1.5977653631284916,0.5,0.005,en
nlu_0283_06,S0283,train,"The available evidence was considered before deciding how to address the current status of price-to-earnings ratio; during the most recent assessment, the person handling the matter, before the next decision.","The available evidence was considered before deciding how to address the current status of price to earnings ratio. During the most recent assessment, the person handling the matter before the next decision.",0.2,1,-0.14630736112594606,0.0025198517832905054,1.4577464788732395,0.5,0.005,en
nlu_0196_04,S0196,validation,"A detailed response was requested concerning the implications of KYC; during the latest review, the responsible specialist, before the matter is finalized.","A detailed response was requested concerning the implications of KYC. During the latest review, the responsible specialist, before the matter is finalized.",0.09090909090909091,1,-0.15900000929832458,0.0019340560538694263,1.28099173553719,0.5,0.005,en
nlu_0354_09,S0354,train,"The professional handling the matter is reviewing the effect of contractual obligation on the overall situation and the associated observed changes; after the recent update, the relevant team, during the present round of discussion.","The professional handling the matter is reviewing the effect of contractual obligation on the overall situation and the associated observed changes. After the recent update, the relevant team during the present round of discussion.",0.08823529411764706,1,-0.13033366203308105,0.006713090464472771,1.5098039215686274,0.5,0.005,en
nlu_0389_10,S0389,unseen,"Further transfer is needed before a final decision is made about the decision surrounding claim; at the next decision point, the person handling the matter, before the next decision. The record specifically references defendant.","Further transfer is needed before a final decision is made about the decision surrounding claim. At the next decision point, the person handling the matter before the next decision. The records specifically references defendant.",0.11764705882352941,1,-0.28052293989393445,0.00353639991953969,1.5510204081632653,0.5,0.005,en
nlu_0306_09,S0306,validation,"The professional handling the matter is reviewing the effect of hedging strategy on the overall situation and the associated observed changes; following the previous discussion, the reviewing group, after the latest information was reviewed.","The professional handling the matter is reviewing the effect of hedging strategy on the overall situation and the associated observed changes. Following the previous discussion, the reviewing group, after the latest information, was reviewed.",0.08823529411764706,1,-0.1895261976453993,0.004835083149373531,1.5414012738853504,0.5,0.005,en
nlu_0392_06,S0392,train,"The available evidence was considered before deciding how to address the current status of defendant; as part of the current review, the technical or professional team, while comparing the available options.","The available evidence was considered before deciding how to address the current status of defendant. As part of the current review, the technical or professional team, while comparing the available options.",0.06451612903225806,1,-0.12757432460784912,0.003578276140615344,1.4680851063829787,0.5,0.005,en
nlu_0481_01,S0481,train,"The current findings was reviewed in relation to vector database and embedding, following the previous discussion, the reviewing group, while considering the current evidence.","The current findings was reviewed in relation to vector database and embedding. Following the previous discussion, the reviewing group, while considering the current evidence.",0.08333333333333333,1,-0.1667170664843391,0.00265694223344326,1.3888888888888888,0.5,0.005,en
nlu_0272_01,S0272,unseen,"The current findings was reviewed in relation to equity valuation and discounted cash flow, during the most recent assessment, the decision-making group, during the present round of discussion.","The current findings was reviewed in relation to equity valuation and discounted cash flow. During the most recent assessment, the decision-making group during the present round of discussion.",0.10714285714285714,1,-0.17674900356091952,0.003138665808364749,1.4014598540145986,0.5,0.005,en
nlu_0109_04,S0109,train,"A detailed model was requested concerning the implications of migraine with aura; after the recent update, the person handling the matter, before the next decision.","A detailed model was requested concerning the implications of migraine with aura. After the recent update, the person handling the matter before the next decision.",0.12,1,-0.25966592268510297,0.0024204442743211985,1.3471074380165289,0.5,0.005,en
nlu_0445_09,S0445,train,"The professional handling the matter is reviewing the effect of container on the overall situation and the associated observed changes; after the recent update, the current reviewer, after the latest information was reviewed.","The professional handling the matter is reviewing the effective container on the overall situation and the associated observed changes. After the recent update, the current reviewer, after the latest information was reviewed.",0.12121212121212122,1,-0.14540931655139458,0.005229146219789982,1.5410958904109588,0.5,0.005,en
nlu_0572_05,S0572,unseen,"Can you tell me how to plan a trip, given in the current round of review, the decision-making group, before the next decision?","Can you tell me how to plan a trip given in the current round of review, the decision-making group, before the next decision?",0.043478260869565216,1,-0.22531512475782825,0.00699244299903512,1.2376237623762376,0.5,0.005,en
nlu_0412_09,S0412,train,"The professional handling the matter is reviewing the effect of complaint on the overall situation and the associated observed changes; after the latest information became available, the current reviewer, after the latest information was reviewed.","The professional handling the matter is reviewing the effect of complaint on the overall situation and the associated observed changes. After the latest information became available, the current reviewer, after the latest information was reviewed.",0.05714285714285714,1,-0.12090839039195668,0.007637042086571455,1.6466666666666667,0.5,0.005,en
nlu_0189_05,S0189,train,"The specialist discussed the documented issue involving customer due diligence during the latest account; at the current stage, the person handling the matter, before the matter is finalized. The record specifically references KYC.","The specialist discussed the documented issue involving customer due diligence during the latest account. At the current stage, the person handling the matter before the matter is finalized. The record specifically references KYC.",0.09090909090909091,1,-0.13492406209309896,0.0036025887820869684,1.4465408805031446,0.5,0.005,en
nlu_0452_01,S0452,train,"The current findings was reviewed in relation to Kubernetes and container orchestration, during the most recent assessment, the reviewing group, during the present round of discussion.","The current findings was reviewed in relation to Kubernetes and container orchestration. During the most recent assessment, the reviewing group during the present round of discussion.",0.11538461538461539,1,-0.16247005211679558,0.00508657842874527,1.4076923076923078,0.5,0.005,en
nlu_0039_10,S0039,train,"Further monitoring is needed before a final decision is made about the decision surrounding myocardial injury; during the ongoing evaluation, the case team, before the next decision. The record specifically references troponin.",Further monitoring is needed before a final decision is made about the decision surrounding myocardial injury during the ongoing evaluation the case team before the next decision. The record specifically references troponin.,0.09375,1,-0.3217627059581668,0.002691059373319149,1.5135135135135136,0.5,0.005,en
nlu_0250_05,S0250,train,"The specialist discussed the documented issue involving benchmark rate during the latest incident; during the ongoing evaluation, the case team, while considering the current evidence. The record specifically references interest-rate reset.","The specialist discussed the documented issue involving benchmark rate during the latest incident, during the ongoing evaluation, the case team, while considering the current evidence. The record specifically references interest rate reset.",0.0967741935483871,1,-0.3149751099673184,0.003864455269649625,1.5483870967741933,0.5,0.005,en
nlu_0186_02,S0186,validation,"The team is evaluating levothyroxine in the context of TSH, with particular attention to the reported issue; as part of the current review, the responsible specialist, while considering the current evidence. The record specifically references levothyroxine.","The team is evaluating Levotherix sign in the context of TSH, with particular attention to the reported issue. As part of the current review, the responsible specialist, while considering the current evidence. The record specifically references Levotherix sign.",0.16666666666666666,1,-0.20283811432974677,0.0034027809742838144,1.535294117647059,0.5,0.005,en
nlu_0304_07,S0304,train,"The latest strategy focused on the evidence related to underlying exposure; following the previous discussion, the assigned professional, while comparing the available options. The discussion also considers hedging strategy.","the latest strategy focused on the evidence related to underlying exposure. Following the previous discussion, the assigned professional while comparing the available options. The discussion also considers hedging strategy.",0.13793103448275862,1,-0.18795687977860612,0.003938301000744104,1.4866666666666666,0.5,0.005,en
nlu_0580_06,S0580,train,"I am trying to ask for a location, and this is during the ongoing evaluation, the responsible specialist, while considering the current evidence.","I am trying to ask for a location, and this is during the ongoing evaluation, the Responsible Specialist, while considering the current evidence.",0.08695652173913043,1,-0.23640118875811178,0.0049375868402421474,1.2831858407079646,0.5,0.005,en
nlu_0361_04,S0361,train,"A detailed report was requested concerning the implications of material breach; after the latest information became available, the reviewing organization, while comparing the available options.","A detailed report was requested concerning the implications of material breach. After the latest information became available, the reviewing organization, while comparing the available options.",0.08,1,-0.20211932238410502,0.0032589640468358994,1.4296296296296296,0.5,0.005,en
nlu_0085_06,S0085,train,"The available evidence was considered before deciding how to address the current status of cerebral infarction; in the current round of review, the reviewing group, during the present round of discussion.","The available evidence was considered before deciding how to address the current status of cerebral infarction. In the current round of review, the reviewing group, during the present round of discussion.",0.06451612903225806,1,-0.1724522454398019,0.004225550219416618,1.5223880597014925,0.5,0.005,en
nlu_0055_03,S0055,validation,"The current available evidence requires further authorization, especially in relation to the relationship between cardiac catheterization and coronary angiography; following the previous discussion, the relevant team, after the latest information was reviewed. The discussion also considers coronary angiography.","The current available evidence requires further authorization, especially in relation to the relationship between cardiac catheterization and coronary angiography. Following the previous discussion, the relevant team, after the latest information was reviewed. The discussion also considers coronary angiography.",0.05263157894736842,1,-0.1333751436007225,0.00591852143406868,1.625,0.5,0.005,en
nlu_0373_05,S0373,train,"The specialist discussed the documented issue involving termination right during the latest authorization; after the latest information became available, the relevant team, after the latest information was reviewed. The record specifically references termination provision.","The specialist discussed the documented issue involving termination right during the latest authorization. After the latest information became available, the relevant team after the latest information was reviewed. The record specifically references termination provision.",0.08823529411764706,1,-0.20281937917073567,0.004634945187717676,1.6585365853658536,0.5,0.005,en
nlu_0010_02,S0010,validation,"The team is evaluating irregularly irregular rhythm in the context of ventricular response, with particular attention to the reported issue; as part of the current review, the reviewing group, after the latest information was reviewed. The record specifically references irregularly irregular rhythm.","The team is evaluating irregularly irregular rhythm in the context of ventricular response, with particular attention to the reported issue. As part of the current review, the reviewing group, after the latest information, was reviewed. The record specifically references irregularly irregular rhythm.",0.07142857142857142,1,-0.2641184134561507,0.0045290375128388405,1.6910112359550562,0.5,0.005,en
nlu_0368_10,S0368,unseen,"Further authorization is needed before a final decision is made about the decision surrounding warranty; during the latest review, the reviewing group, during the present round of discussion. The record specifically references representations and warranties.","Further authorization is needed before a final decision is made about the decision surrounding warranty. During the latest review, the reviewing group, during the present round of discussion, the record specifically references representations and warranties.",0.11428571428571428,1,-0.1987779698473342,0.0034851394593715668,1.6125,0.5,0.005,en
nlu_0565_02,S0565,train,"Could you help me with ask for directions? This is at the current stage, the decision-making group, while considering the current evidence.","Could you help me with ask for directions? This is at the current stage, the decision-making group, while considering the current evidence.",0.0,0,-0.3240035663951527,0.006692041642963886,1.2300884955752212,0.5,0.005,en
nlu_0391_05,S0391,validation,"The specialist discussed the documented issue involving answer during the latest resolution; at the next decision point, the technical or professional team, before the matter is finalized. The record specifically references defendant.","The specialist discussed the documented issue involving answer during the latest resolution. At the next decision point, the technical or professional team before the matter is finalized. The record specifically references defendant.",0.09375,1,-0.2400313089060229,0.0035384302027523518,1.4654088050314467,0.5,0.005,en
nlu_0198_10,S0198,validation,"Further record is needed before a final decision is made about the decision surrounding transaction monitoring; after the latest information became available, the decision-making group, during the present round of discussion. The record specifically references AML.","Further record is needed before a final decision is made about the decision surrounding transaction monitoring. After the latest information became available, the decision-making group, during the present round of discussion. The record specifically references AML.",0.05555555555555555,1,-0.1575282227759268,0.005294895265251398,1.5229885057471264,0.5,0.005,en
nlu_0325_05,S0325,train,"The specialist discussed the documented issue involving contract performance during the latest adjustment; following the previous discussion, the reviewing organization, after the latest information was reviewed. The record specifically references force majeure.","The specialist discussed the documented issue involving contract performance during the latest adjustment. Following the previous discussion, the reviewing organization, after the latest information was reviewed. The record specifically references Force Majora.",0.125,1,-0.20721092224121093,0.0030706797260791063,1.562874251497006,0.5,0.005,en
nlu_0398_09,S0398,train,"The professional handling the matter is reviewing the effect of witness testimony on the overall situation and the associated observed changes; in the current round of review, the relevant team, while comparing the available options.","The professional handling the matter is reviewing the effect of witness testimony on the overall situation and the associated observed changes. In the current round of review, the relevant team, while comparing the available options.",0.05714285714285714,1,-0.15195896408774637,0.00554654048755765,1.5129870129870129,0.5,0.005,en
nlu_0316_01,S0316,train,"The current findings was reviewed in relation to confidentiality clause and confidential information, during the latest review, the technical or professional team, before the matter is finalized.","The current findings was reviewed in relation to confidentiality clause and confidential information. During the latest review, the technical or professional team, before the matter is finalized.",0.07407407407407407,1,-0.15311980247497559,0.0030301855877041817,1.4338235294117647,0.5,0.005,en
nlu_0491_01,S0491,train,"The current findings was reviewed in relation to transformer model and attention, during the latest review, the reviewing organization, after the latest information was reviewed.","The current findings was reviewed in relation to transformer model and attention. During the latest review, the reviewing organization after the latest information was reviewed.",0.12,1,-0.28881905295632104,0.0044709243811666965,1.5,0.5,0.005,en
nlu_0411_05,S0411,unseen,"The specialist discussed the documented issue involving complaint during the latest resolution; at the current stage, the relevant team, during the present round of discussion. The record specifically references motion to dismiss.","The specialist discussed the documented issue involving complaint during the latest resolution. At the current stage, the relevant team during the present round of discussion. The record specifically references motion to dismiss.",0.09375,1,-0.2618826267331146,0.005043335724622011,1.5369127516778522,0.5,0.005,en
nlu_0463_03,S0463,train,"The current available evidence requires further risk, especially in relation to the relationship between REST API and HTTP endpoint; after the recent update, the reviewing organization, before the next decision. The discussion also considers HTTP endpoint.","The current available evidence requires further risk, especially in relation to the relationship between REST API and HTTP endpoint. After the recent update, the reviewing organization before the next decision. The discussion also considers HTTP endpoint.",0.08333333333333333,1,-0.24860029220581054,0.00911218672990799,1.4406779661016949,0.5,0.005,en
nlu_0297_05,S0297,unseen,"The specialist discussed the documented issue involving interest-rate sensitivity during the latest review; at the current stage, the assigned professional, while comparing the available options. The record specifically references bond duration.","The specialist discussed the documented issue involving interest rate sensitivity during the latest review, at the current stage, the assigned professional, while comparing the available options. The record specifically references bond duration.",0.0967741935483871,1,-0.2355166565288197,0.0032763956114649773,1.5030674846625767,0.5,0.005,en
nlu_0347_04,S0347,train,"A detailed strategy was requested concerning the implications of liquidated damages; in the current round of review, the case team, before the matter is finalized.","A detailed strategy was requested concerning the implications of liquidated damages. In the current round of review, the case team, before the matter, is finalized.",0.12,1,-0.24396610260009766,0.00197186809964478,1.3333333333333333,0.5,0.005,en
nlu_0253_10,S0253,validation,"Further analysis is needed before a final decision is made about the decision surrounding fixed income; at the next decision point, the case team, during the present round of discussion. The record specifically references asset allocation.","Further analysis is needed before a final decision is made about the decision surrounding fixed income. At the next decision point, the case team during the present round of discussion. The record specifically references asset allocation.",0.08333333333333333,1,-0.2121966809642558,0.00385416392236948,1.5256410256410255,0.5,0.005,en
nlu_0411_09,S0411,unseen,"The professional handling the matter is reviewing the effect of complaint on the overall situation and the associated observed changes; at the current stage, the relevant team, during the present round of discussion.","The professional handling the matter is reviewing the effect of complaint on the overall situation and the associated observed changes. At the current stage, the relevant team during the present round of discussion.",0.09090909090909091,1,-0.12692417749544468,0.006102583836764097,1.4930555555555556,0.5,0.005,en
nlu_0168_07,S0168,unseen,"The latest incident focused on the evidence related to activated partial thromboplastin time; at the next decision point, the responsible specialist, after the latest information was reviewed. The discussion also considers anticoagulation.","The latest incident focused on the evidence related to activated partial thromboplastin time. At the next decision point, the responsible specialist, after the latest information was reviewed. The discussion also considers anti-coagulation.",0.09375,1,-0.2611368748179653,0.0026388841215521097,1.509433962264151,0.5,0.005,en
nlu_0105_09,S0105,unseen,"The professional handling the matter is reviewing the effect of visual aura on the overall situation and the associated observed changes; after the latest information became available, the reviewing group, during the present round of discussion.","The professional handling the matter is reviewing the effect of visual aura on the overall situation and the associated observed changes. After the latest information became available, the reviewing group during the present round of discussion.",0.08333333333333333,1,-0.15650531378659335,0.009260451421141624,1.5345911949685536,0.5,0.005,en
nlu_0295_10,S0295,train,"Further report is needed before a final decision is made about the decision surrounding fixed income; after the recent update, the current reviewer, while comparing the available options. The record specifically references bond duration.","Further report is needed before a final decision is made about the decision surrounding fixed income. After the recent update, the current reviewer, while comparing the available options. The record specifically references bond duration.",0.058823529411764705,1,-0.24238032880036728,0.00343528063967824,1.462962962962963,0.5,0.005,en
nlu_0197_01,S0197,unseen,"The current findings was reviewed in relation to AML and anti-money laundering, at the next decision point, the reviewing group, before the matter is finalized.","The current findings was reviewed in relation to AML and anti-money laundering. At the next decision point, the reviewing group before the matter is finalized.",0.12,1,-0.27943330340915257,0.0030650270637124777,1.2619047619047619,0.5,0.005,en
nlu_0254_01,S0254,train,"The current findings was reviewed in relation to asset allocation and equities, after the recent update, the case team, before the next decision.","The current findings was reviewed in relation to asset allocation and equities. After the recent update, the case team before the next decision.",0.13043478260869565,1,-0.266925573348999,0.0024312955792993307,1.2972972972972974,0.5,0.005,en
nlu_0442_03,S0442,train,"The current available evidence requires further report, especially in relation to the relationship between Docker and container; during the ongoing evaluation, the current reviewer, during the present round of discussion. The discussion also considers container.","The current available evidence requires further report, especially in relation to the relationship between Docker and container. During the ongoing evaluation, the current reviewer during the present round of discussion. The discussion also considers container.",0.08571428571428572,1,-0.16434220050243623,0.01070075761526823,1.6012269938650308,0.5,0.005,en
nlu_0491_04,S0491,train,"A detailed incident was requested concerning the implications of transformer model; during the latest review, the reviewing organization, after the latest information was reviewed.","A detailed incident was requested concerning the implications of transformer model. During the latest review, the reviewing organization after the latest information was reviewed.",0.125,1,-0.28619515895843506,0.0033710820134729147,1.4435483870967742,0.5,0.005,en
nlu_0394_10,S0394,validation,"Further case is needed before a final decision is made about the decision surrounding sworn statement; in the current round of review, the current reviewer, before the next decision. The record specifically references deposition.","Further case is needed before a final decision is made about the decision surrounding sworn statement. In the current round of review, the current reviewer before the next decision. The record specifically references deposition.",0.08823529411764706,1,-0.2955432891845703,0.006322158966213465,1.5616438356164384,0.5,0.005,en
nlu_0024_08,S0024,train,"The case involves the reported concern involving coronary artery disease, and the relevant relevant records is being assessed; at the next decision point, the relevant team, while comparing the available options. The record specifically references coronary artery disease.","The case involves the reported concern involving coronary artery disease and the relevant relevant records is being assessed. At the next decision point, the relevant team, while comparing the available options. The record specifically references coronary artery disease.",0.07894736842105263,1,-0.2190546622643104,0.005539838224649429,1.6832298136645962,0.5,0.005,en
nlu_0415_10,S0415,train,"Further report is needed before a final decision is made about the decision surrounding failure to state a claim; during the latest review, the current reviewer, before the matter is finalized. The record specifically references motion to dismiss.","Further report is needed before a final decision is made about the decision surrounding failure to state a claim. During the latest review, the current reviewer, before the matter, is finalized. The record specifically references motion to dismiss.",0.07894736842105263,1,-0.23276873195872586,0.002984080696478486,1.5308641975308641,0.5,0.005,en
nlu_0486_08,S0486,validation,"The case involves the reported concern involving vector database, and the relevant relevant records is being assessed; in the current round of review, the current reviewer, after the latest information was reviewed. The record specifically references vector database.","The case involves the reported concern involving vector database and the relevant relevant records is being assessed. In the current round of review, the current reviewer, after the latest information was reviewed. The record specifically references vector database.",0.07894736842105263,1,-0.29994209289550783,0.005779925733804703,1.6729559748427674,0.5,0.005,en
nlu_0114_04,S0114,train,"A detailed authorization was requested concerning the implications of multiple sclerosis; during the ongoing evaluation, the current reviewer, while comparing the available options.","A detailed authorization was requested concerning the implications of multiple sclerosis. During the ongoing evaluation, the current reviewer, while comparing the available options.",0.08695652173913043,1,-0.1557300090789795,0.003582861740142107,1.381679389312977,0.5,0.005,en
nlu_0289_01,S0289,train,"The current findings was reviewed in relation to capital gains and realized return, as part of the current review, the reviewing organization, after the latest information was reviewed.","The current findings was reviewed in relation to capital gains and realized return. As part of the current review, the reviewing organization after the latest information was reviewed.",0.10714285714285714,1,-0.2582116656833225,0.004057683516293764,1.4959349593495934,0.5,0.005,en
