sample_id,scenario_id,split,domain_label,ground_truth,target_terms,target_term_count,targets_found,targets_corrupted,corrupted_target_terms,target_start_end_count,selected_snr_db,clean_whisper_transcript,corrupted_whisper_transcript,clean_WER,corrupted_WER,domain_term_WER,domain_term_TP,domain_term_FP,domain_term_FN,domain_term_precision,domain_term_recall,temperature,beam_size,best_of,language
nlu_0105_09,S0105,unseen,medical,"The professional handling the matter is reviewing the effect of visual aura on the overall situation and the associated observed changes; after the latest information became available, the reviewing group, during the present round of discussion.",visual,1,1,0,,1,,"The professional handling the matter is reviewing the effect of visual aura on the overall situation and the associated observed changes. After the latest information became available, the reviewing group during the present round of discussion.",,0.08333333333333333,,1.0,0,0,1,0.0,0.0,0.0,,,en
nlu_0295_10,S0295,train,finance,"Further report is needed before a final decision is made about the decision surrounding fixed income; after the recent update, the current reviewer, while comparing the available options. The record specifically references bond duration.",bond duration; income,2,2,0,,2,,"Further report is needed before a final decision is made about the decision surrounding fixed income. After the recent update, the current reviewer, while comparing the available options. The record specifically references bond duration.",,0.058823529411764705,,1.0,0,0,2,0.0,0.0,0.0,,,en
nlu_0197_01,S0197,unseen,finance,"The current findings was reviewed in relation to AML and anti-money laundering, at the next decision point, the reviewing group, before the matter is finalized.",laundering; anti-money,2,2,0,,2,,"The current findings was reviewed in relation to AML and anti-money laundering. At the next decision point, the reviewing group, before the matter, is finalized.",,0.12,,1.0,0,0,2,0.0,0.0,0.0,,,en
nlu_0254_01,S0254,train,finance,"The current findings was reviewed in relation to asset allocation and equities, after the recent update, the case team, before the next decision.",asset allocation; equities,2,2,1,equities,2,0.0,"The current findings was reviewed in relation to asset allocation and equities. After the recent update, the case team, before the next decision.","The current findings was reviewed in relation to asset allocation and equity. After the recent update, the case team, before the next decision.",0.08695652173913043,0.08695652173913043,0.3333333333333333,1,0,1,1.0,0.5,0.0,,,en
nlu_0442_03,S0442,train,technology,"The current available evidence requires further report, especially in relation to the relationship between Docker and container; during the ongoing evaluation, the current reviewer, during the present round of discussion. The discussion also considers container.",docker; container,2,2,1,docker,2,0.0,"The current available evidence requires further report, especially in relation to the relationship between Docker and container. During the ongoing evaluation, the current reviewer during the present round of discussion. The discussion also considers container.","The current available evidence requires further report, especially in relation to the relationship between doctor and container. During the ongoing evaluation, the current reviewer during the present round of discussion. The discussion also considers container.",0.08571428571428572,0.11428571428571428,0.5,1,0,1,1.0,0.5,0.0,,,en
nlu_0491_04,S0491,train,technology,"A detailed incident was requested concerning the implications of transformer model; during the latest review, the reviewing organization, after the latest information was reviewed.",transformer model,1,1,0,,1,,"A detailed incident was requested concerning the implications of transformer model. During the latest review, the reviewing organization after the latest information was reviewed.",,0.125,,1.0,0,0,1,0.0,0.0,0.0,,,en
nlu_0394_10,S0394,validation,legal,"Further case is needed before a final decision is made about the decision surrounding sworn statement; in the current round of review, the current reviewer, before the next decision. The record specifically references deposition.",deposition; statement,2,2,0,,2,,"Further case is needed before a final decision is made about the decision surrounding sworn statement. In the current round of review, the current reviewer before the next decision. The record specifically references deposition.",,0.08823529411764706,,1.0,0,0,2,0.0,0.0,0.0,,,en
nlu_0024_08,S0024,train,medical,"The case involves the reported concern involving coronary artery disease, and the relevant relevant records is being assessed; at the next decision point, the relevant team, while comparing the available options. The record specifically references coronary artery disease.",coronary artery disease,1,1,0,,1,,"The case involves the reported concern involving coronary artery disease and the relevant relevant records is being assessed. At the next decision point, the relevant team, while comparing the available options. The record specifically references coronary artery disease.",,0.07894736842105263,,1.0,0,0,1,0.0,0.0,0.0,,,en
nlu_0415_10,S0415,train,legal,"Further report is needed before a final decision is made about the decision surrounding failure to state a claim; during the latest review, the current reviewer, before the matter is finalized. The record specifically references motion to dismiss.",motion dismiss; failure,2,1,0,,1,,"Further report is needed before a final decision is made about the decision surrounding failure to state a claim. During the latest review, the current reviewer, before the matter, is finalized. The record specifically references motion to dismiss.",,0.07894736842105263,,1.0,0,0,1,0.0,0.0,0.0,,,en
nlu_0486_08,S0486,validation,technology,"The case involves the reported concern involving vector database, and the relevant relevant records is being assessed; in the current round of review, the current reviewer, after the latest information was reviewed. The record specifically references vector database.",vector database,1,1,0,,1,,"The case involves the reported concern involving vector database, and the relevant relevant records is being assessed. In the current round of review, the current reviewer, after the latest information, was reviewed. The record specifically references vector database.",,0.07894736842105263,,1.0,0,0,1,0.0,0.0,0.0,,,en
nlu_0114_04,S0114,train,medical,"A detailed authorization was requested concerning the implications of multiple sclerosis; during the ongoing evaluation, the current reviewer, while comparing the available options.",multiple sclerosis,1,1,0,,1,,"A detailed authorization was requested concerning the implications of multiple sclerosis. During the ongoing evaluation, the current reviewer, while comparing the available options.",,0.08695652173913043,,1.0,0,0,1,0.0,0.0,0.0,,,en
nlu_0289_01,S0289,train,finance,"The current findings was reviewed in relation to capital gains and realized return, as part of the current review, the reviewing organization, after the latest information was reviewed.",capital gains; realized; return,3,3,0,,3,,"The current findings was reviewed in relation to capital gains and realized return. As part of the current review, the reviewing organization, after the latest information was reviewed.",,0.07142857142857142,,1.0,0,0,3,0.0,0.0,0.0,,,en
nlu_0181_06,S0181,train,medical,"The available evidence was considered before deciding how to address the current status of atorvastatin; after the recent update, the reviewing organization, after the latest information was reviewed.",atorvastatin,1,1,1,atorvastatin,1,6.0,"The available evidence was considered before deciding how to address the current status of Ador Vastatin. After the recent update, the reviewing organization, after the latest information was reviewed.","The available evidence was considered before deciding how to address the current status of Adorvastatin. After the recent update, the reviewing organization, after the latest information was reviewed.",0.10714285714285714,0.07142857142857142,1.0,0,0,0,0.0,0.0,0.0,,,en
nlu_0496_09,S0496,train,technology,"The professional handling the matter is reviewing the effect of continuous integration on the overall situation and the associated observed changes; during the most recent assessment, the reviewing group, before the next decision.",integration; continuous,2,2,0,,2,,"The professional handling the matter is reviewing the effect of continuous integration on the overall situation and the associated observed changes. During the most recent assessment, the reviewing group before the next decision.",,0.09090909090909091,,1.0,0,0,2,0.0,0.0,0.0,,,en
nlu_0017_04,S0017,train,medical,"A detailed assessment was requested concerning the implications of coronary artery disease; during the ongoing evaluation, the assigned professional, while comparing the available options.",coronary artery disease,1,1,0,,1,,"A detailed assessment was requested concerning the implications of coronary artery disease. During the ongoing evaluation, the assigned professional, while comparing the available options.",,0.08333333333333333,,1.0,0,0,1,0.0,0.0,0.0,,,en
nlu_0453_08,S0453,train,technology,"The case involves the reported concern involving Kubernetes, and the relevant relevant records is being assessed; at the next decision point, the case team, after the latest information was reviewed. The record specifically references Kubernetes.",kubernetes,1,1,0,,1,,"The case involves the reported concern involving Kubernetes and the relevant relevant records is being assessed. At the next decision point, the case team, after the latest information was reviewed. The record specifically references Kubernetes.",,0.08571428571428572,,1.0,0,0,1,0.0,0.0,0.0,,,en
nlu_0571_05,S0571,train,general,"Can you tell me how to confirm a meeting, given after the recent update, the decision-making group, while considering the current evidence?",update,1,1,0,,1,,"Can you tell me how to confirm a meeting given after the recent update, the decision-making group, while considering the current evidence?",,0.045454545454545456,,1.0,0,0,1,0.0,0.0,0.0,,,en
nlu_0565_08,S0565,train,general,"Is it possible to ask for directions, considering at the current stage, the decision-making group, while considering the current evidence?",directions; possible,2,2,0,,2,,Is it possible to ask for directions considering at the current stage the decision-making group while considering the current evidence?,,0.15,,1.0,0,0,2,0.0,0.0,0.0,,,en
nlu_0443_09,S0443,train,technology,"The professional handling the matter is reviewing the effect of container on the overall situation and the associated observed changes; as part of the current review, the case team, while considering the current evidence.",container,1,1,0,,1,,"The professional handling the matter is reviewing the effective container on the overall situation and the associated observed changes. As part of the current review, the case team, while considering the current evidence.",,0.11764705882352941,,1.0,0,0,1,0.0,0.0,0.0,,,en
nlu_0450_09,S0450,train,technology,"The professional handling the matter is reviewing the effect of container orchestration on the overall situation and the associated observed changes; at the current stage, the current reviewer, while comparing the available options.",orchestration; container,2,2,0,,2,,"The professional handling the matter is reviewing the effect of container orchestration on the overall situation and the associated observed changes. At the current stage, the current reviewer, while comparing the available options.",,0.06060606060606061,,1.0,0,0,2,0.0,0.0,0.0,,,en
nlu_0433_07,S0433,unseen,legal,"The latest response focused on the evidence related to venue; at the next decision point, the current reviewer, after the latest information was reviewed. The discussion also considers court authority.",authority,1,1,0,,1,,"The latest response focused on the evidence related to venue. At the next decision point, the current reviewer after the latest information was reviewed. The discussion also considers court authority.",,0.1,,1.0,0,0,1,0.0,0.0,0.0,,,en
nlu_0027_06,S0027,train,medical,"The available evidence was considered before deciding how to address the current status of ST-segment elevation; in the current round of review, the decision-making group, before the matter is finalized.",elevation; st-segment,2,2,1,st-segment,2,6.0,"The available evidence was considered before deciding how to address the current status of ST Segment Elevation. In the current round of review, the decision-making group, before the matter is finalized.","The available evidence was considered before deciding how to address the current status of ST Segment Elevation. In the current round of review, the decision-making group, before the matter is finalized.",0.13333333333333333,0.13333333333333333,0.5,1,0,0,1.0,1.0,0.0,,,en
nlu_0201_02,S0201,train,finance,"The team is evaluating AML in the context of transaction monitoring, with particular attention to the reported issue; during the latest review, the reviewing group, while comparing the available options. The record specifically references AML.",particular; evaluating,2,2,0,,2,,"The team is evaluating AML in the context of transaction monitoring, with particular attention to the reported issue, during the latest review, the reviewing group, while comparing the available options. The record specifically references AML.",,0.02857142857142857,,1.0,0,0,2,0.0,0.0,0.0,,,en
nlu_0182_02,S0182,train,medical,"The team is evaluating levothyroxine in the context of TSH, with particular attention to the reported issue; during the latest review, the assigned professional, while comparing the available options. The record specifically references levothyroxine.",levothyroxine,1,1,1,levothyroxine,1,6.0,"The team is evaluating Levotharic Sign in the context of TSH with particular attention to the reported issue during the latest review, the assigned professional, while comparing the available options. The record specifically references Levotharic Sign.","The team is evaluating Levothiric Sign in the context of TSH, with particular attention to the reported issue, during the latest review, the assigned professional, while comparing the available options. The record specifically references Levothiric Sign.",0.17647058823529413,0.14705882352941177,1.0,0,0,0,0.0,0.0,0.0,,,en
nlu_0328_08,S0328,validation,legal,"The case involves the reported concern involving force majeure, and the relevant relevant records is being assessed; in the current round of review, the case team, during the present round of discussion. The record specifically references force majeure.",force majeure,1,0,0,,0,,"The case involves the reported concern involving force majura, and the relevant relevant records is being assessed in the current round of review, the case team, during the present round of discussion. The record specifically references force majura.",,0.07894736842105263,,,0,0,0,0.0,0.0,0.0,,,en
nlu_0561_10,S0561,train,general,"I need some information because I want to schedule a meeting; during the latest review, the technical or professional team, after the latest information was reviewed.",schedule; because,2,2,0,,2,,"I need some information because I want to schedule a meeting. During the latest review, the technical or professional team, after the latest information was reviewed.",,0.07692307692307693,,1.0,0,0,2,0.0,0.0,0.0,,,en
nlu_0298_09,S0298,train,finance,"The professional handling the matter is reviewing the effect of interest-rate sensitivity on the overall situation and the associated observed changes; during the most recent assessment, the responsible specialist, while considering the current evidence.",interest-rate; sensitivity,2,2,1,interest-rate,2,6.0,"The professional handling the matter is reviewing the effect of interest rate sensitivity on the overall situation and the associated observed changes. During the most recent assessment, the responsible specialist, while considering the current evidence.","The professional handling the matter is reviewing the effect of interest rate sensitivity on the overall situation and the associated observed changes. During the most recent assessment, the responsible specialist, while considering the current evidence.",0.11764705882352941,0.11764705882352941,0.5,1,0,0,1.0,1.0,0.0,,,en
nlu_0427_01,S0427,train,legal,"The current findings was reviewed in relation to civil procedure and procedural rule, during the ongoing evaluation, the decision-making group, before the matter is finalized.",civil procedure; procedural,2,2,0,,2,,"The current findings was reviewed in relation to civil procedure and procedural rule. During the ongoing evaluation, the decision-making group, before the matter is finalized.",,0.08,,1.0,0,0,2,0.0,0.0,0.0,,,en
nlu_0291_07,S0291,train,finance,"The latest authorization focused on the evidence related to cost basis; as part of the current review, the technical or professional team, before the matter is finalized. The discussion also considers realized return.",realized; return,2,2,0,,2,,"The latest authorization focused on the evidence related to cost basis. As part of the current review, the technical or professional team before the matter is finalized. The discussion also considers realized return.",,0.09090909090909091,,1.0,0,0,2,0.0,0.0,0.0,,,en
nlu_0430_01,S0430,unseen,legal,"The current findings was reviewed in relation to civil procedure and procedural rule, after the recent update, the technical or professional team, while considering the current evidence.",civil procedure; procedural,2,2,0,,2,,"The current findings was reviewed in relation to civil procedure and procedural rule. After the recent update, the technical or professional team, while considering the current evidence.",,0.07407407407407407,,1.0,0,0,2,0.0,0.0,0.0,,,en
nlu_0550_08,S0550,unseen,general,"Is it possible to send a document, considering following the previous discussion, the person handling the matter, before the matter is finalized?",possible,1,1,0,,1,,"Is it possible to send a document considering following the previous discussion, the person handling the matter before the matter is finalized?",,0.09090909090909091,,1.0,0,0,1,0.0,0.0,0.0,,,en
nlu_0143_09,S0143,unseen,medical,"The professional handling the matter is reviewing the effect of basal insulin on the overall situation and the associated observed changes; at the next decision point, the responsible specialist, during the present round of discussion.",insulin,1,1,0,,1,,"The professional handling the matter is reviewing the effect of basal insulin on the overall situation and the associated observed changes. At the next decision point, the responsible specialist during the present round of discussion.",,0.08571428571428572,,1.0,0,0,1,0.0,0.0,0.0,,,en
nlu_0040_09,S0040,train,medical,"The professional handling the matter is reviewing the effect of cardiac biomarker on the overall situation and the associated observed changes; during the latest review, the assigned professional, while considering the current evidence.",biomarker; cardiac,2,2,0,,2,,"The professional handling the matter is reviewing the effect of cardiac biomarker on the overall situation and the associated observed changes. During the latest review, the assigned professional, while considering the current evidence.",,0.06060606060606061,,1.0,0,0,2,0.0,0.0,0.0,,,en
nlu_0397_05,S0397,train,legal,"The specialist discussed the documented issue involving witness testimony during the latest review; as part of the current review, the person handling the matter, before the matter is finalized. The record specifically references deposition.",deposition; testimony; witness,3,3,0,,3,,"The specialist discussed the documented issue involving witness testimony during the latest review. As part of the current review, the person handling the matter before the matter is finalized. The record specifically references deposition.",,0.08823529411764706,,1.0,0,0,3,0.0,0.0,0.0,,,en
nlu_0501_06,S0501,train,general,"I am trying to schedule a meeting, and this is following the previous discussion, the case team, before the next decision.",schedule; trying,2,2,0,,2,,"I am trying to schedule a meeting, and this is following the previous discussion, the case team, before the next decision.",,0.0,,1.0,0,0,2,0.0,0.0,0.0,,,en
nlu_0095_08,S0095,unseen,medical,"The case involves the reported concern involving epilepsy, and the relevant relevant records is being assessed; during the ongoing evaluation, the reviewing organization, before the matter is finalized. The record specifically references epilepsy.",epilepsy,1,1,0,,1,,"The case involves the reported concern involving epilepsy, and the relevant, relevant records is being assessed. During the ongoing evaluation, the reviewing organization, before the matter is finalized. The record specifically references epilepsy.",,0.09090909090909091,,1.0,0,0,1,0.0,0.0,0.0,,,en
nlu_0308_09,S0308,train,finance,"The professional handling the matter is reviewing the effect of interest rates on the overall situation and the associated observed changes; in the current round of review, the reviewing group, while comparing the available options.",interest,1,1,0,,1,,"The professional handling the matter is reviewing the effective interest rates on the overall situation and the associated observed changes. In the current round of review, the reviewing group, while comparing the available options.",,0.11428571428571428,,1.0,0,0,1,0.0,0.0,0.0,,,en
nlu_0314_09,S0314,train,legal,"The professional handling the matter is reviewing the effect of confidential information on the overall situation and the associated observed changes; at the current stage, the case team, while comparing the available options.",confidential,1,1,0,,1,,"The professional handling the matter is reviewing the effect of confidential information on the overall situation and the associated observed changes. At the current stage, the case team, while comparing the available options.",,0.06060606060606061,,1.0,0,0,1,0.0,0.0,0.0,,,en
nlu_0535_08,S0535,train,general,"Is it possible to ask for opening hours, considering after the recent update, the reviewing organization, while comparing the available options?",possible; opening,2,2,0,,2,,"Is it possible to ask for opening hours, considering after the recent update, the reviewing organization, while comparing the available options?",,0.0,,1.0,0,0,2,0.0,0.0,0.0,,,en
nlu_0493_04,S0493,train,technology,"A detailed validation was requested concerning the implications of transformer model; during the latest review, the case team, before the next decision.",transformer model,1,1,0,,1,,"A detailed validation was requested concerning the implications of transformer model. During the latest review, the case team before the next decision.",,0.13636363636363635,,1.0,0,0,1,0.0,0.0,0.0,,,en
nlu_0558_04,S0558,train,general,"I wanted to ask about ask about a commute, particularly after the recent update, the responsible specialist, while comparing the available options.",particularly; commute; wanted,3,3,0,,3,,"I wanted to ask about ASK about a commute, particularly after the recent update, the responsible specialist, while comparing the available options.",,0.045454545454545456,,1.0,0,0,3,0.0,0.0,0.0,,,en
nlu_0515_09,S0515,train,general,"Could you check this for me regarding ask for opening hours, during the ongoing evaluation, the person handling the matter, while comparing the available options?",regarding; opening,2,2,0,,2,,"Could you check this for me regarding ask for opening hours during the ongoing evaluation, the person handling the matter while comparing the available options?",,0.08,,1.0,0,0,2,0.0,0.0,0.0,,,en
nlu_0323_10,S0323,unseen,legal,"Further model is needed before a final decision is made about the decision surrounding unforeseeable event; during the latest review, the decision-making group, after the latest information was reviewed. The record specifically references force majeure.",force majeure; unforeseeable,2,1,1,unforeseeable,1,0.0,"Further model is needed before a final decision is made about the decision surrounding unforeseeable event. During the latest review, the decision-making group, after the latest information was reviewed. The record specifically references Force Majora.","Further model is needed before a final decision is made about the decision surrounding unforceable event. During the latest review, the decision-making group, after the latest information was reviewed. The record specifically references Force Majora.",0.11428571428571428,0.14285714285714285,1.0,0,0,1,0.0,0.0,0.0,,,en
nlu_0400_05,S0400,train,legal,"The specialist discussed the documented issue involving witness testimony during the latest report; during the ongoing evaluation, the reviewing group, after the latest information was reviewed. The record specifically references deposition.",deposition; testimony; witness,3,3,0,,3,,"The specialist discussed the documented issue involving witness testimony during the latest report. During the ongoing evaluation, the reviewing group, after the latest information was reviewed. The record specifically references deposition.",,0.06451612903225806,,1.0,0,0,3,0.0,0.0,0.0,,,en
nlu_0146_03,S0146,train,medical,"The current available evidence requires further monitoring, especially in relation to the relationship between amoxicillin and antibiotic; as part of the current review, the reviewing organization, while comparing the available options. The discussion also considers antibiotic.",amoxicillin; antibiotic,2,2,1,amoxicillin,2,6.0,"The current available evidence requires further monitoring, especially in relation to the relationship between a Moxacillin and antibiotic. As part of the current review, the reviewing organization, while comparing the available options. The discussion also considers antibiotic.","The current available evidence requires further monitoring, especially in relation to the relationship between a Moxacillin and antibiotic. As part of the current review, the reviewing organization, while comparing the available options. The discussion also considers antibiotic.",0.1111111111111111,0.1111111111111111,0.5,1,0,0,1.0,1.0,0.0,,,en
nlu_0060_04,S0060,train,medical,"A detailed case was requested concerning the implications of ventricular tachycardia; after the latest information became available, the assigned professional, before the matter is finalized.",ventricular tachycardia,1,1,0,,1,,"A detailed case was requested concerning the implications of ventricular tachycardia. After the latest information became available, the assigned professional, before the matter is finalized.",,0.08,,1.0,0,0,1,0.0,0.0,0.0,,,en
nlu_0273_06,S0273,train,finance,"The available evidence was considered before deciding how to address the current status of equity valuation; during the latest review, the assigned professional, after the latest information was reviewed.",equity valuation,1,1,0,,1,,"The available evidence was considered before deciding how to address the current status of equity valuation. During the latest review, the assigned professional, after the latest information was reviewed.",,0.06896551724137931,,1.0,0,0,1,0.0,0.0,0.0,,,en
nlu_0005_02,S0005,train,medical,"The team is evaluating myocardial ischemia in the context of coronary occlusion, with particular attention to the reported issue; as part of the current review, the relevant team, while considering the current evidence. The record specifically references myocardial ischemia.",myocardial; occlusion; coronary; ischemia,4,4,1,occlusion,4,0.0,"The team is evaluating myocardial ischemia in the context of coronary occlusion, with particular attention to the reported issue. As part of the current review, the relevant team, while considering the current evidence. The record specifically references myocardial ischemia.","The team is evaluating myocardial ischemia in the context of coronary occusion, with particular attention to the reported issue. As part of the current review, the relevant team, while considering the current evidence. The record specifically references myocardial ischemia.",0.05128205128205128,0.07692307692307693,0.25,3,0,1,1.0,0.75,0.0,,,en
nlu_0057_01,S0057,validation,medical,"The current findings was reviewed in relation to ventricular tachycardia and wide-complex rhythm, after the latest information became available, the person handling the matter, during the present round of discussion.",ventricular tachycardia; wide-complex; rhythm,3,3,1,wide-complex,3,6.0,"The current findings was reviewed in relation to ventricular tachycardia and wide complex rhythm. After the latest information became available, the person handling the matter during the present round of discussion.","The current findings was reviewed in relation to ventricular tachycardia and wide complex rhythm. After the latest information became available, the person handling the matter during the present round of discussion.",0.16666666666666666,0.16666666666666666,0.25,2,0,0,1.0,1.0,0.0,,,en
nlu_0484_02,S0484,validation,technology,"The team is evaluating vector database in the context of similarity search, with particular attention to the reported issue; as part of the current review, the relevant team, before the matter is finalized. The record specifically references vector database.",vector database; similarity; search,3,3,0,,3,,"The team is evaluating vector database in the context of similarity search, with particular attention to the reported issue. As part of the current review, the relevant team, before the matter, is finalized. The record specifically references vector database.",,0.07692307692307693,,1.0,0,0,3,0.0,0.0,0.0,,,en
nlu_0516_01,S0516,validation,general,"I need help with check a booking, after the latest information became available, the technical or professional team, while considering the current evidence.",booking,1,1,0,,1,,"I need help with check-up booking after the latest information became available, the technical or professional team, while considering the current evidence.",,0.13043478260869565,,1.0,0,0,1,0.0,0.0,0.0,,,en
nlu_0049_10,S0049,train,medical,"Further transfer is needed before a final decision is made about the decision surrounding catheter-based assessment; as part of the current review, the reviewing group, while considering the current evidence. The record specifically references cardiac catheterization.",cardiac catheterization; catheter-based,2,2,2,cardiac catheterization; catheter-based,2,3.0,"Further transfer is needed before a final decision is made about the decision surrounding catheter-based assessment, as part of the current review, the reviewing group, while considering the current evidence. The record specifically references cardiac catheterization.","Further transfer is needed before a final decision is made about the decision surrounding capital-based assessment, as part of the current review, the reviewing group, while considering the current evidence. The record specifically references cardiac capitalization.",0.027777777777777776,0.08333333333333333,0.6666666666666666,0,0,2,0.0,0.0,0.0,,,en
nlu_0025_04,S0025,validation,medical,"A detailed monitoring was requested concerning the implications of ST-segment elevation; during the most recent assessment, the decision-making group, after the latest information was reviewed.",elevation; st-segment,2,2,1,st-segment,2,6.0,"A detailed monitoring was requested concerning the implications of ST segment elevation. During the most recent assessment, the decision-making group, after the latest information was reviewed.","A detailed monitoring was requested concerning the implications of ST segment elevation. During the most recent assessment, the decision-making group, after the latest information was reviewed.",0.16,0.16,0.5,1,0,0,1.0,1.0,0.0,,,en
nlu_0318_03,S0318,train,legal,"The current available evidence requires further assessment, especially in relation to the relationship between confidentiality clause and confidential information; as part of the current review, the reviewing organization, during the present round of discussion. The discussion also considers confidential information.",confidentiality clause; confidential,2,2,0,,2,,"The current available evidence requires further assessment, especially in relation to the relationship between confidentiality clause and confidential information. As part of the current review, the reviewing organization during the present round of discussion. The discussion also considers confidential information.",,0.075,,1.0,0,0,2,0.0,0.0,0.0,,,en
nlu_0134_10,S0134,train,medical,"Further case is needed before a final decision is made about the decision surrounding glycemic control; after the latest information became available, the current reviewer, before the matter is finalized. The record specifically references metformin.",metformin; glycemic; control,3,3,1,metformin,3,3.0,"Further case is needed before a final decision is made about the decision surrounding glycemic control. After the latest information became available, the current reviewer, before the matter, is finalized. The record specifically references metformin.","Further case is needed before a final decision is made about the decision surrounding glycemic control. After the latest information became available, the current reviewer, before the matter is finalized. The record specifically references met for men.",0.08571428571428572,0.14285714285714285,0.3333333333333333,2,0,1,1.0,0.6666666666666666,0.0,,,en
nlu_0394_07,S0394,validation,legal,"The latest assessment focused on the evidence related to sworn statement; in the current round of review, the current reviewer, before the next decision. The discussion also considers witness testimony.",testimony; statement; witness,3,3,0,,3,,"The latest assessment focused on the evidence related to sworn statement in the current round of review, the current reviewer before the next decision. The discussion also considers witness testimony.",,0.06666666666666667,,1.0,0,0,3,0.0,0.0,0.0,,,en
nlu_0599_10,S0599,train,general,"I need some information because I want to set a personal reminder; during the latest review, the case team, while comparing the available options.",reminder; personal; because,3,3,0,,3,,"I need some information because I want to set a personal reminder. During the latest review, the case team, while comparing the available options.",,0.08333333333333333,,1.0,0,0,3,0.0,0.0,0.0,,,en
nlu_0041_06,S0041,train,medical,"The available evidence was considered before deciding how to address the current status of echocardiography; after the recent update, the assigned professional, before the next decision.",echocardiography,1,1,0,,1,,"The available evidence was considered before deciding how to address the current status of echocardiography. After the recent update, the assigned professional before the next decision.",,0.11538461538461539,,1.0,0,0,1,0.0,0.0,0.0,,,en
nlu_0145_03,S0145,train,medical,"The current available evidence requires further record, especially in relation to the relationship between amoxicillin and antibiotic; after the recent update, the reviewing organization, while considering the current evidence. The discussion also considers antibiotic.",amoxicillin; antibiotic,2,2,1,amoxicillin,2,6.0,"The current available evidence requires further record, especially in relation to the relationship between a Moxacillin and antibiotic. After the recent update, the reviewing organization, while considering the current evidence. The discussion also considers antibiotic.","The current available evidence requires further record, especially in relation to the relationship between a Moxacillin and antibiotic. After the recent update, the reviewing organization, while considering the current evidence. The discussion also considers antibiotic.",0.11764705882352941,0.11764705882352941,0.5,1,0,0,1.0,1.0,0.0,,,en
nlu_0027_02,S0027,train,medical,"The team is evaluating ST-segment elevation in the context of ischemic pattern, with particular attention to the reported issue; in the current round of review, the decision-making group, before the matter is finalized. The record specifically references ST-segment elevation.",elevation; st-segment; ischemic; pattern,4,4,2,st-segment; ischemic,4,6.0,"The team is evaluating SD segment elevation in the context of a schematic pattern, with particular attention to the reported issue. In the current round of review, the decision-making group, before the matter is finalized. The record specifically references SD segment elevation.","The team is evaluating SD segment elevation in the context of a schematic pattern with particular attention to the reported issue. In the current round of review, the decision-making group, before the matter is finalized. The record specifically references SD segment elevation.",0.20512820512820512,0.23076923076923078,0.5,2,0,0,1.0,1.0,0.0,,,en
nlu_0392_03,S0392,train,legal,"The current available evidence requires further incident, especially in relation to the relationship between defendant and answer; as part of the current review, the technical or professional team, while comparing the available options. The discussion also considers answer.",defendant; answer,2,2,0,,2,,"The current available evidence requires further incident, especially in relation to the relationship between defendant and answer. As part of the current review, the technical or professional team while comparing the available options. The discussion also considers answer.",,0.07894736842105263,,1.0,0,0,2,0.0,0.0,0.0,,,en
nlu_0354_08,S0354,train,legal,"The case involves the reported concern involving material breach, and the relevant relevant records is being assessed; after the recent update, the relevant team, during the present round of discussion. The record specifically references material breach.",material breach,1,1,0,,1,,"The case involves the reported concern involving material breach and the relevant relevant records is being assessed after the recent update, the relevant team during the present round of discussion. The record specifically references material breach.",,0.08333333333333333,,1.0,0,0,1,0.0,0.0,0.0,,,en
nlu_0547_09,S0547,train,general,"Could you check this for me regarding request a reminder, in the current round of review, the technical or professional team, while considering the current evidence?",regarding; reminder,2,2,0,,2,,"Could you check this for me regarding request a reminder, in the current round of review, the technical or professional team, while considering the current evidence?",,0.0,,1.0,0,0,2,0.0,0.0,0.0,,,en
nlu_0169_10,S0169,train,medical,"Further transfer is needed before a final decision is made about the decision surrounding activated partial thromboplastin time; as part of the current review, the case team, after the latest information was reviewed. The record specifically references heparin.",heparin; thromboplastin; activated; partial,4,4,1,heparin,4,0.0,"Further transfer is needed before a final decision is made about the decision surrounding activated partial thrombo-plastin time. As part of the current review, the case team, after the latest information was reviewed. The record specifically references Heparin.","Further transfer is needed before a final decision is made about the decision surrounding activated partial thrombo-plastin time. As part of the current review, the case team, after the latest information was reviewed. The record specifically references separate.",0.10526315789473684,0.10526315789473684,0.25,3,0,1,1.0,0.75,0.0,,,en
nlu_0348_09,S0348,train,legal,"The professional handling the matter is reviewing the effect of contractual remedy on the overall situation and the associated observed changes; after the latest information became available, the person handling the matter, before the next decision.",contractual; remedy,2,2,0,,2,,"The professional handling the matter is reviewing the effect of contractual remedy on the overall situation and the associated observed changes. After the latest information became available, the person handling the matter before the next decision.",,0.08333333333333333,,1.0,0,0,2,0.0,0.0,0.0,,,en
nlu_0173_06,S0173,train,medical,"The available evidence was considered before deciding how to address the current status of heparin; at the current stage, the person handling the matter, after the latest information was reviewed.",heparin,1,1,0,,1,,"The available evidence was considered before deciding how to address the current status of Heparin. At the current stage, the person handling the matter after the latest information was reviewed.",,0.1,,1.0,0,0,1,0.0,0.0,0.0,,,en
nlu_0121_04,S0121,train,medical,"A detailed report was requested concerning the implications of neuropathy; after the latest information became available, the reviewing organization, after the latest information was reviewed.",neuropathy,1,1,0,,1,,"A detailed report was requested concerning the implications of neuropathy. After the latest information became available, the reviewing organization, after the latest information was reviewed.",,0.08,,1.0,0,0,1,0.0,0.0,0.0,,,en
