sample_id,scenario_id,split,ground_truth,whisper_transcript,wer,is_error,avg_logprob,no_speech_prob,compression_ratio,temperature,language,S,D,I,N,domain_WER,domain_true,domain_pred,domain_correct,domain_TP,domain_FP,domain_FN,domain_precision,domain_recall,domain_S_total,domain_D_total,domain_I_total,domain_N_total,domain_WER_aggregate,domain_TP_total,domain_FP_total,domain_FN_total,domain_precision_aggregate,domain_recall_aggregate
nlu_0146_10,S0146,train,"Further resolution is needed before a final decision is made about the decision surrounding bacterial infection; as part of the current review, the reviewing organization, while comparing the available options. The record specifically references amoxicillin.","Further resolution is needed before a final decision is made about the decision surrounding bacterial infection. As part of the current review, the reviewing organization, while comparing the available options. The record specifically references amoxicillin.",0.0571428571428571,1,-0.150326067087602,0.0059061357751488,1.5,0,en,0,0,0,35,0.0,medical,medical,1,1872,41,8,0.9785676947203346,0.9957446808510638,500,18,1493,60630,0.03316839848259937,1872,41,8,0.9785676947203346,0.9957446808510638
nlu_0177_09,S0177,train,"The professional handling the matter is reviewing the effect of statin on the overall situation and the associated observed changes; after the latest information became available, the relevant team, while comparing the available options.","The professional handling the matter is reviewing the effect of statin on the overall situation and the associated observed changes. After the latest information became available, the relevant team, while comparing the available options.",0.0588235294117647,1,-0.247372233349344,0.0071601453237235,1.52903225806452,0,en,0,0,0,34,0.0,medical,medical,1,1872,41,8,0.9785676947203346,0.9957446808510638,500,18,1493,60630,0.03316839848259937,1872,41,8,0.9785676947203346,0.9957446808510638
nlu_0330_09,S0330,train,"The professional handling the matter is reviewing the effect of indemnity on the overall situation and the associated observed changes; following the previous discussion, the person handling the matter, while comparing the available options.","The professional handling the matter is reviewing the effect of indemnity on the overall situation and the associated observed changes. Following the previous discussion, the person handling the matter while comparing the available options.",0.0882352941176471,1,-0.164323529531789,0.0146416211500764,1.58940397350993,0,en,0,0,0,34,0.0,legal,legal,1,1243,15,7,0.9880763116057234,0.9944,131,12,482,40484,0.015438197806540856,1243,15,7,0.9880763116057234,0.9944
nlu_0549_03,S0549,train,"Please help me check the weather; this is during the most recent assessment, the reviewing organization, after the latest information was reviewed.","Please help me check the weather. This is during the most recent assessment, the reviewing organization, after the latest information was reviewed.",0.0909090909090909,1,-0.228366667224515,0.0111083472147584,1.32432432432432,0,en,0,0,0,22,0.0,general,general,1,1000,0,0,1.0,1.0,58,1,410,23320,0.020111492281303604,1000,0,0,1.0,1.0
nlu_0384_02,S0384,train,"The team is evaluating plaintiff in the context of civil action, with particular attention to the reported issue; at the current stage, the reviewing organization, while comparing the available options. The record specifically references plaintiff.","The team is evaluating plaintiff in the context of civil action, with particular attention to the reported issue. At the current stage, the reviewing organization, while comparing the available options. The record specifically references plaintiff.",0.0571428571428571,1,-0.173034330209096,0.0070474199019372,1.51219512195122,0,en,0,0,0,35,0.0,legal,legal,1,1243,15,7,0.9880763116057234,0.9944,131,12,482,40484,0.015438197806540856,1243,15,7,0.9880763116057234,0.9944
nlu_0575_02,S0575,unseen,"Could you help me with ask for opening hours? This is after the recent update, the technical or professional team, while comparing the available options.","Could you help me with Ask for Opening Hours? This is after the recent update, the technical or professional team, while comparing the available options.",0.12,1,-0.330717987484402,0.0123879984021187,1.21428571428571,0,en,0,0,0,25,0.0,general,general,1,1000,0,0,1.0,1.0,58,1,410,23320,0.020111492281303604,1000,0,0,1.0,1.0
nlu_0159_08,S0159,train,"The case involves the reported concern involving azithromycin, and the relevant relevant records is being assessed; after the latest information became available, the technical or professional team, while comparing the available options. The record specifically references azithromycin.","The case involves the reported concern involving Azithromycin, and the relevant, relevant records is being assessed. After the latest information became available, the technical or professional team, while comparing the available options. The records specifically references Azithromycin. The report is now on the screen. The report is now on the screen. The report is now on the screen. The report is now on the screen. The report is now on the screen. The report is now on the screen. The report is now on the screen. The report is now on the screen. The report is now on the screen. The report is now on the screen. The report is now on the screen. The report is now on the screen. The report is now on the screen. The report is now on the screen.",2.81081081081081,1,-0.272545439004898,0.686496101785451,7.65111111111111,0,en,1,0,98,37,2.675675675675676,medical,medical,1,1872,41,8,0.9785676947203346,0.9957446808510638,500,18,1493,60630,0.03316839848259937,1872,41,8,0.9785676947203346,0.9957446808510638
nlu_0464_10,S0464,train,"Further account is needed before a final decision is made about the decision surrounding request; as part of the current review, the case team, during the present round of discussion. The record specifically references REST API.","Further account is needed before a final decision is made about the decision surrounding request. As part of the current review, the case team during the present round of discussion. The records specifically references REST API.",0.111111111111111,1,-0.196696220560277,0.0074612339958548,1.43396226415094,0,en,1,0,0,36,0.0277777777777777,technology,technology,1,584,1,36,0.9982905982905984,0.9419354838709676,111,89,946,19884,0.05763427881713941,584,1,36,0.9982905982905983,0.9419354838709677
nlu_0174_02,S0174,train,"The team is evaluating heparin in the context of activated partial thromboplastin time, with particular attention to the reported issue; during the most recent assessment, the technical or professional team, while considering the current evidence. The record specifically references heparin.","The team is evaluating Heparin in the context of activated partial thromboplastin time, with particular attention to the reported issue. During the most recent assessment, the technical or professional team, while considering the current evidence. The record specifically references Heparin.",0.1,1,-0.27951293358436,0.0082378396764397,1.55614973262032,0,en,0,0,0,40,0.0,medical,medical,1,1872,41,8,0.9785676947203346,0.9957446808510638,500,18,1493,60630,0.03316839848259937,1872,41,8,0.9785676947203346,0.9957446808510638
nlu_0572_03,S0572,unseen,"Please help me plan a trip; this is in the current round of review, the decision-making group, before the next decision.",Please help me plan a trip. This is in the current round of review the decision-making group before the next decision.,0.19047619047619,1,-0.222147941589355,0.0153607474640012,1.24210526315789,0,en,0,0,0,22,0.0,general,general,1,1000,0,0,1.0,1.0,58,1,410,23320,0.020111492281303604,1000,0,0,1.0,1.0
nlu_0468_03,S0468,train,"The current available evidence requires further strategy, especially in relation to the relationship between REST API and HTTP endpoint; at the next decision point, the decision-making group, before the matter is finalized. The discussion also considers HTTP endpoint.","The current available evidence requires further strategy, especially in relation to the relationship between REST API and HTTP endpoint. At the next decision point, the decision-making group, before the matter is finalized. The discussion also considers HTTP endpoint. The discussion also considers HTTP endpoint. The discussion also considers HTTP endpoint. The discussion also considers HTTP endpoint. The discussion also considers HTTP endpoint. The discussion also considers HTTP endpoint. The discussion also considers HTTP endpoint. The discussion also considers HTTP endpoint. The discussion also considers HTTP endpoint. The discussion also considers HTTP endpoint. The discussion also considers HTTP endpoint. The discussion also considers HTTP endpoint. The discussion also considers HTTP endpoint. The discussion also considers HTTP endpoint. The discussion also considers HTTP endpoint.",2.26315789473684,1,-0.312083102908789,0.810122351490838,8.89036658141517,0,en,0,0,84,39,2.1538461538461537,technology,technology,1,584,1,36,0.9982905982905984,0.9419354838709676,111,89,946,19884,0.05763427881713941,584,1,36,0.9982905982905983,0.9419354838709677
nlu_0019_03,S0019,train,"The current available evidence requires further review, especially in relation to the relationship between coronary artery disease and coronary stenosis; in the current round of review, the relevant team, before the next decision. The discussion also considers coronary stenosis.","The current available evidence requires further review, especially in relation to the relationship between coronary artery disease and coronary stenosis. In the current round of review, the relevant team before the next decision. The discussion also considers coronary stenosis.",0.0769230769230769,1,-0.247026119913374,0.00980488024652,1.66467065868263,0,en,0,0,0,39,0.0,medical,medical,1,1872,41,8,0.9785676947203346,0.9957446808510638,500,18,1493,60630,0.03316839848259937,1872,41,8,0.9785676947203346,0.9957446808510638
nlu_0180_02,S0180,train,"The team is evaluating atorvastatin in the context of LDL cholesterol, with particular attention to the reported issue; at the next decision point, the decision-making group, after the latest information was reviewed. The record specifically references atorvastatin.","The team is evaluating atorvastatin in the context of LDL cholesterol, with particular attention to the reported issue. At the next decision point, the decision-making group, after the latest information, was reviewed. The record specifically references atorvastatin.",0.0810810810810811,1,-0.21726932222881,0.0081469919532537,1.49162011173184,0,en,0,0,0,38,0.0,medical,medical,1,1872,41,8,0.9785676947203346,0.9957446808510638,500,18,1493,60630,0.03316839848259937,1872,41,8,0.9785676947203346,0.9957446808510638
nlu_0236_06,S0236,train,"The available evidence was considered before deciding how to address the current status of non-performing asset; following the previous discussion, the current reviewer, while considering the current evidence.","The available evidence was considered before deciding how to address the current status of non-performing asset. Following the previous discussion, the current reviewer, while considering the current evidence.",0.0714285714285714,1,-0.242602138984494,0.0059007634408772,1.52554744525547,0,en,0,0,0,29,0.0,finance,finance,1,1242,2,8,0.9983922829581994,0.9936,113,84,949,41225,0.027798665858095817,1242,2,8,0.9983922829581994,0.9936
nlu_0195_01,S0195,train,"The current findings was reviewed in relation to KYC and customer due diligence, during the ongoing evaluation, the responsible specialist, before the matter is finalized.","The current findings was reviewed in relation to KYC and customer due diligence. During the ongoing evaluation, the responsible specialist, before the matter is finalized.",0.08,1,-0.224957820347377,0.0068679014220833,1.29545454545455,0,en,0,0,0,25,0.0,finance,finance,1,1242,2,8,0.9983922829581994,0.9936,113,84,949,41225,0.027798665858095817,1242,2,8,0.9983922829581994,0.9936
nlu_0071_03,S0071,validation,"The current available evidence requires further account, especially in relation to the relationship between Parkinson disease and bradykinesia; in the current round of review, the decision-making group, while considering the current evidence. The discussion also considers bradykinesia.","The current available evidence requires further account, especially in relation to the relationship between Parkinson disease and bradikinesia. In the current round of review, the decision-making group, while considering the current evidence. The discussion also considers bradikinesia.",0.0810810810810811,1,-0.175969298680623,0.0101893562823534,1.60674157303371,0,en,2,0,0,38,0.0526315789473684,medical,medical,1,1872,41,8,0.9785676947203346,0.9957446808510638,500,18,1493,60630,0.03316839848259937,1872,41,8,0.9785676947203346,0.9957446808510638
nlu_0245_03,S0245,train,"The current available evidence requires further record, especially in relation to the relationship between interest-rate reset and benchmark rate; in the current round of review, the person handling the matter, while considering the current evidence. The discussion also considers benchmark rate.","The current available evidence requires further record, especially in relation to the relationship between interest rate reset and benchmark rate. In the current round of review, the person handling the matter while considering the current evidence. The discussion also considers benchmark rate.",0.121951219512195,1,-0.129625576513785,0.0115376831963658,1.69540229885057,0,en,0,0,0,42,0.0,finance,finance,1,1242,2,8,0.9983922829581994,0.9936,113,84,949,41225,0.027798665858095817,1242,2,8,0.9983922829581994,0.9936
nlu_0524_01,S0524,train,"I need help with check store opening, as part of the current review, the assigned professional, before the matter is finalized.","I need help with check store opening as part of the current review, the assigned professional, before the matter is finalized.",0.0476190476190476,1,-0.379342769754344,0.0090198209509253,1.22330097087379,0,en,0,0,0,21,0.0,general,general,1,1000,0,0,1.0,1.0,58,1,410,23320,0.020111492281303604,1000,0,0,1.0,1.0
nlu_0050_07,S0050,train,"The latest validation focused on the evidence related to catheter-based assessment; as part of the current review, the responsible specialist, while comparing the available options. The discussion also considers coronary angiography.","The latest validation focused on the evidence related to catheter-based assessment, as part of the current review, the responsible specialist, while comparing the available options. The discussion also considers coronary angiography.",0.032258064516129,1,-0.224889000256856,0.0044266949407756,1.48407643312102,0,en,0,0,0,32,0.0,medical,medical,1,1872,41,8,0.9785676947203346,0.9957446808510638,500,18,1493,60630,0.03316839848259937,1872,41,8,0.9785676947203346,0.9957446808510638
nlu_0467_04,S0467,train,"A detailed strategy was requested concerning the implications of REST API; after the latest information became available, the case team, before the next decision.","A detailed strategy was requested concerning the implications of REST API. After the latest information became available, the case team before the next decision.",0.125,1,-0.269763797521591,0.0054333475418388,1.27777777777778,0,en,0,0,0,24,0.0,technology,technology,1,584,1,36,0.9982905982905984,0.9419354838709676,111,89,946,19884,0.05763427881713941,584,1,36,0.9982905982905983,0.9419354838709677
nlu_0047_05,S0047,unseen,"The specialist discussed the documented issue involving left ventricular function during the latest screening; after the recent update, the reviewing group, before the next decision. The record specifically references echocardiography.","The specialist discussed the documented issue involving left ventricular function during the latest screening after the recent update, the reviewing group, before the next decision. The record specifically references echocardiography.",0.0333333333333333,1,-0.206685294275698,0.0070986468344926,1.49044585987261,0,en,0,0,0,30,0.0,medical,medical,1,1872,41,8,0.9785676947203346,0.9957446808510638,500,18,1493,60630,0.03316839848259937,1872,41,8,0.9785676947203346,0.9957446808510638
nlu_0381_01,S0381,train,"The current findings was reviewed in relation to plaintiff and claim, during the latest review, the responsible specialist, during the present round of discussion.","The current findings was reviewed in relation to plaintiff and claim. During the latest review, the responsible specialist, during the present round of discussion.",0.0833333333333333,1,-0.21241452477195,0.0060292962007224,1.34710743801653,0,en,0,0,0,24,0.0,legal,legal,1,1243,15,7,0.9880763116057234,0.9944,131,12,482,40484,0.015438197806540856,1243,15,7,0.9880763116057234,0.9944
nlu_0519_04,S0519,train,"I wanted to ask about set a personal reminder, particularly as part of the current review, the assigned professional, during the present round of discussion.","I wanted to ask about set a personal reminder, particularly as part of the current review, the assigned professional during the present round of discussion.",0.04,1,-0.246193423415675,0.0078497137874364,1.36842105263158,0,en,0,0,0,25,0.0,general,general,1,1000,0,0,1.0,1.0,58,1,410,23320,0.020111492281303604,1000,0,0,1.0,1.0
nlu_0018_03,S0018,train,"The current available evidence requires further assessment, especially in relation to the relationship between coronary artery disease and coronary stenosis; after the latest information became available, the decision-making group, before the next decision. The discussion also considers coronary stenosis.","The current available evidence requires further assessment, especially in relation to the relationship between coronary artery disease and coronary stenosis. After the latest information became available, the decision-making group before the next decision. The discussion also considers coronary stenosis.",0.0769230769230769,1,-0.224636998092919,0.007615350652486,1.64864864864865,0,en,0,0,0,40,0.0,medical,medical,1,1872,41,8,0.9785676947203346,0.9957446808510638,500,18,1493,60630,0.03316839848259937,1872,41,8,0.9785676947203346,0.9957446808510638
nlu_0203_01,S0203,train,"The current findings was reviewed in relation to AML and anti-money laundering, after the recent update, the relevant team, before the matter is finalized.","The current findings was reviewed in relation to AML and anti-money laundering. After the recent update, the relevant team, before the matter, is finalized.",0.125,1,-0.211390250437969,0.0059981797821819,1.248,0,en,0,0,0,25,0.0,finance,finance,1,1242,2,8,0.9983922829581994,0.9936,113,84,949,41225,0.027798665858095817,1242,2,8,0.9983922829581994,0.9936
nlu_0576_01,S0576,train,"I need help with check a booking, during the latest review, the responsible specialist, before the next decision.","I need help with check-a-booking during the latest review, the responsible specialist, before the next decision.",0.166666666666667,1,-0.305438677469889,0.0081092603504657,1.17894736842105,0,en,0,0,0,18,0.0,general,general,1,1000,0,0,1.0,1.0,58,1,410,23320,0.020111492281303604,1000,0,0,1.0,1.0
nlu_0534_09,S0534,validation,"Could you check this for me regarding change a calendar event, in the current round of review, the reviewing organization, after the latest information was reviewed?","Could you check this for me regarding change a calendar event in the current round of review, the reviewing organization after the latest information was reviewed?",0.0769230769230769,1,-0.245502364250921,0.0086888149380683,1.38135593220339,0,en,0,0,0,26,0.0,general,general,1,1000,0,0,1.0,1.0,58,1,410,23320,0.020111492281303604,1000,0,0,1.0,1.0
nlu_0255_01,S0255,train,"The current findings was reviewed in relation to asset allocation and equities, in the current round of review, the relevant team, after the latest information was reviewed.","The current findings was reviewed in relation to asset allocation and equities. In the current round of review, the relevant team, after the latest information was reviewed.",0.0740740740740741,1,-0.228454306318953,0.0074886414222419,1.47863247863248,0,en,0,0,0,27,0.0,finance,finance,1,1242,2,8,0.9983922829581994,0.9936,113,84,949,41225,0.027798665858095817,1242,2,8,0.9983922829581994,0.9936
nlu_0595_08,S0595,unseen,"Is it possible to ask for opening hours, considering after the recent update, the assigned professional, during the present round of discussion?","Is it possible to ask for opening hours, considering after the recent update, the assigned professional during the present round of discussion?",0.0454545454545455,1,-0.247218591826303,0.0194241292774677,1.33644859813084,0,en,0,0,0,22,0.0,general,general,1,1000,0,0,1.0,1.0,58,1,410,23320,0.020111492281303604,1000,0,0,1.0,1.0
nlu_0201_10,S0201,train,"Further strategy is needed before a final decision is made about the decision surrounding transaction monitoring; during the latest review, the reviewing group, while comparing the available options. The record specifically references AML.","Further strategy is needed before a final decision is made about the decision surrounding transaction monitoring. During the latest review, the reviewing group, while comparing the available options. The record specifically references AML.",0.0606060606060606,1,-0.154092374055282,0.0082385335117578,1.45731707317073,0,en,0,0,0,33,0.0,finance,finance,1,1242,2,8,0.9983922829581994,0.9936,113,84,949,41225,0.027798665858095817,1242,2,8,0.9983922829581994,0.9936
nlu_0227_01,S0227,train,"The current findings was reviewed in relation to loan-to-value ratio and collateral value, after the recent update, the person handling the matter, after the latest information was reviewed.","The current findings was reviewed in relation to loan-to-value ratio and collateral value. After the recent update, the person handling the matter after the latest information was reviewed.",0.107142857142857,1,-0.196896052360535,0.007039884570986,1.48818897637795,0,en,0,0,0,30,0.0,finance,finance,1,1242,2,8,0.9983922829581994,0.9936,113,84,949,41225,0.027798665858095817,1242,2,8,0.9983922829581994,0.9936
nlu_0309_05,S0309,train,"The specialist discussed the documented issue involving interest rates during the latest account; following the previous discussion, the case team, while comparing the available options. The record specifically references yield curve.","The specialist discussed the documented issue involving interest rates during the latest account, following the previous discussion, the case team, while comparing the available options. The record specifically references yield curve.",0.032258064516129,1,-0.276880264282227,0.0052376859821379,1.51948051948052,0,en,0,0,0,31,0.0,finance,finance,1,1242,2,8,0.9983922829581994,0.9936,113,84,949,41225,0.027798665858095817,1242,2,8,0.9983922829581994,0.9936
nlu_0212_03,S0212,train,"The current available evidence requires further incident, especially in relation to the relationship between deposit account and account balance; after the recent update, the current reviewer, during the present round of discussion. The discussion also considers account balance.","The current available evidence requires further incident, especially in relation to the relationship between deposit account and account balance. After the recent update, the current reviewer during the present round of discussion. The discussion also considers account balance.",0.0789473684210526,1,-0.116625022888184,0.0116200698539615,1.63529411764706,0,en,0,0,0,38,0.0,finance,finance,1,1242,2,8,0.9983922829581994,0.9936,113,84,949,41225,0.027798665858095817,1242,2,8,0.9983922829581994,0.9936
nlu_0091_01,S0091,train,"The current findings was reviewed in relation to epilepsy and seizure disorder, during the most recent assessment, the reviewing organization, before the next decision.","The current findings was reviewed in relation to epilepsy and seizure disorder. During the most recent assessment, the reviewing organization before the next decision.",0.125,1,-0.146239191293716,0.0059826327487826,1.34677419354839,0,en,0,0,0,24,0.0,medical,medical,1,1872,41,8,0.9785676947203346,0.9957446808510638,500,18,1493,60630,0.03316839848259937,1872,41,8,0.9785676947203346,0.9957446808510638
nlu_0145_07,S0145,train,"The latest screening focused on the evidence related to bacterial infection; after the recent update, the reviewing organization, while considering the current evidence. The discussion also considers antibiotic.","The latest screening focused on the evidence related to bacterial infection after the recent update, the reviewing organization, while considering the current evidence. The discussion also considers antibiotic.",0.0357142857142857,1,-0.260883640598606,0.0060809729620814,1.51079136690647,0,en,0,0,0,28,0.0,medical,medical,1,1872,41,8,0.9785676947203346,0.9957446808510638,500,18,1493,60630,0.03316839848259937,1872,41,8,0.9785676947203346,0.9957446808510638
nlu_0192_02,S0192,validation,"The team is evaluating KYC in the context of identity verification, with particular attention to the reported issue; in the current round of review, the technical or professional team, before the next decision. The record specifically references KYC.","The team is evaluating KYC in the context of identity verification, with particular attention to the reported issue, in the current round of review, the technical or professional team before the next decision. The record specifically references KYC.",0.0526315789473684,1,-0.178458824157715,0.0094898575916886,1.48214285714286,0,en,0,0,0,38,0.0,finance,finance,1,1242,2,8,0.9983922829581994,0.9936,113,84,949,41225,0.027798665858095817,1242,2,8,0.9983922829581994,0.9936
nlu_0355_03,S0355,train,"The current available evidence requires further authorization, especially in relation to the relationship between material breach and contractual obligation; during the most recent assessment, the relevant team, after the latest information was reviewed. The discussion also considers contractual obligation.","The current available evidence requires further authorization, especially in relation to the relationship between material breach and contractual obligation. During the most recent assessment, the relevant team, after the latest information was reviewed. The discussion also considers contractual obligation.",0.0512820512820513,1,-0.114354142436275,0.0088417185470461,1.63829787234043,0,en,0,0,0,39,0.0,legal,legal,1,1243,15,7,0.9880763116057234,0.9944,131,12,482,40484,0.015438197806540856,1243,15,7,0.9880763116057234,0.9944
nlu_0270_08,S0270,train,"The case involves the reported concern involving equity valuation, and the relevant relevant records is being assessed; during the most recent assessment, the case team, while considering the current evidence. The record specifically references equity valuation.","The case involves the reported concern involving equity valuation, and the relevant relevant records is being assessed during the most recent assessment, the case team, while considering the current evidence. The record specifically references equity valuation.",0.0277777777777778,1,-0.308451385498047,0.0088262138888239,1.66242038216561,0,en,0,0,0,36,0.0,finance,finance,1,1242,2,8,0.9983922829581994,0.9936,113,84,949,41225,0.027798665858095817,1242,2,8,0.9983922829581994,0.9936
nlu_0564_03,S0564,train,"Please help me check store opening; this is after the latest information became available, the responsible specialist, while comparing the available options.","Please help me check store opening. This is after the latest information became available, the responsible specialist, while comparing the available options.",0.0909090909090909,1,-0.322224848198168,0.0098329642787575,1.33050847457627,0,en,0,0,0,22,0.0,general,general,1,1000,0,0,1.0,1.0,58,1,410,23320,0.020111492281303604,1000,0,0,1.0,1.0
nlu_0367_03,S0367,train,"The current available evidence requires further adjustment, especially in relation to the relationship between representations and warranties and contractual representation; after the recent update, the person handling the matter, while comparing the available options. The discussion also considers contractual representation.","The current available evidence requires further adjustment, especially in relation to the relationship between representations and warranties and contractual representation. After the recent update, the person handling the matter while comparing the available options. The discussion also considers contractual representation.",0.075,1,-0.126851393626286,0.0107416883111,1.72486772486772,0,en,0,0,0,40,0.0,legal,legal,1,1243,15,7,0.9880763116057234,0.9944,131,12,482,40484,0.015438197806540856,1243,15,7,0.9880763116057234,0.9944
nlu_0075_02,S0075,train,"The team is evaluating ischemic stroke in the context of focal neurological deficit, with particular attention to the reported issue; as part of the current review, the current reviewer, before the matter is finalized. The record specifically references ischemic stroke.","The team is evaluating ischemic stroke in the context of focal neurological deficit, with particular attention to the reported issue. As part of the current review, the current reviewer, before the matter, is finalized. The record specifically references ischemic stroke.",0.075,1,-0.248909934361776,0.0059308717027306,1.60355029585799,0,en,0,0,0,40,0.0,medical,medical,1,1872,41,8,0.9785676947203346,0.9957446808510638,500,18,1493,60630,0.03316839848259937,1872,41,8,0.9785676947203346,0.9957446808510638
nlu_0230_04,S0230,train,"A detailed account was requested concerning the implications of non-performing asset; at the next decision point, the person handling the matter, during the present round of discussion.","A detailed account was requested concerning the implications of non-performing asset. At the next decision point, the person handling the matter during the present round of discussion.",0.111111111111111,1,-0.184506223008439,0.0085177235305309,1.42635658914729,0,en,0,0,0,28,0.0,finance,finance,1,1242,2,8,0.9983922829581994,0.9936,113,84,949,41225,0.027798665858095817,1242,2,8,0.9983922829581994,0.9936
nlu_0246_03,S0246,train,"The current available evidence requires further monitoring, especially in relation to the relationship between interest-rate reset and benchmark rate; in the current round of review, the responsible specialist, before the next decision. The discussion also considers benchmark rate.","The current available evidence requires further monitoring, especially in relation to the relationship between interest rate reset and benchmark rate. In the current round of review, the responsible specialist before the next decision. The discussion also considers benchmark rate.",0.131578947368421,1,-0.116824804567823,0.0090480567887425,1.61494252873563,0,en,0,0,0,39,0.0,finance,finance,1,1242,2,8,0.9983922829581994,0.9936,113,84,949,41225,0.027798665858095817,1242,2,8,0.9983922829581994,0.9936
nlu_0371_06,S0371,unseen,"The available evidence was considered before deciding how to address the current status of termination provision; in the current round of review, the person handling the matter, before the next decision.","The available evidence was considered before deciding how to address the current status of termination provision. In the current round of review, the person handling the matter before the next decision.",0.0967741935483871,1,-0.203833882401629,0.0079284319654107,1.46376811594203,0,en,0,0,0,31,0.0,legal,legal,1,1243,15,7,0.9880763116057234,0.9944,131,12,482,40484,0.015438197806540856,1243,15,7,0.9880763116057234,0.9944
nlu_0490_08,S0490,validation,"The case involves the reported concern involving transformer model, and the relevant relevant records is being assessed; at the current stage, the assigned professional, before the next decision. The record specifically references transformer model.","The case involves the reported concern involving transformer model and the relevant relevant records is being assessed. At the current stage, the assigned professional before the next decision. The record specifically references transformer model.",0.117647058823529,1,-0.240178412579476,0.0087721450254321,1.59354838709677,0,en,0,0,0,34,0.0,technology,technology,1,584,1,36,0.9982905982905984,0.9419354838709676,111,89,946,19884,0.05763427881713941,584,1,36,0.9982905982905983,0.9419354838709677
nlu_0121_07,S0121,train,"The latest record focused on the evidence related to sensory deficit; after the latest information became available, the reviewing organization, after the latest information was reviewed. The discussion also considers peripheral nerve.","The latest record focused on the evidence related to sensory deficit. After the latest information became available, the reviewing organization, after the latest information was reviewed. The discussion also considers peripheral nerve.",0.0625,1,-0.281058373658553,0.0076587158255279,1.59863945578231,0,en,0,0,0,32,0.0,medical,medical,1,1872,41,8,0.9785676947203346,0.9957446808510638,500,18,1493,60630,0.03316839848259937,1872,41,8,0.9785676947203346,0.9957446808510638
nlu_0051_10,S0051,train,"Further assessment is needed before a final decision is made about the decision surrounding catheter-based assessment; during the ongoing evaluation, the reviewing group, during the present round of discussion. The record specifically references cardiac catheterization.","Further assessment is needed before a final decision is made about the decision surrounding catheter-based assessment. During the ongoing evaluation, the reviewing group, during the present round of discussion. The record specifically references cardiac catheterization.",0.0571428571428571,1,-0.250452801033303,0.0127801857888699,1.59763313609467,0,en,0,0,0,36,0.0,medical,medical,1,1872,41,8,0.9785676947203346,0.9957446808510638,500,18,1493,60630,0.03316839848259937,1872,41,8,0.9785676947203346,0.9957446808510638
nlu_0529_09,S0529,train,"Could you check this for me regarding check the weather, following the previous discussion, the technical or professional team, after the latest information was reviewed?","Could you check this for me regarding check the weather? Following the previous discussion, the technical or professional team after the latest information was reviewed.",0.16,1,-0.287058503287179,0.0086369970813393,1.34126984126984,0,en,0,0,0,25,0.0,general,general,1,1000,0,0,1.0,1.0,58,1,410,23320,0.020111492281303604,1000,0,0,1.0,1.0
nlu_0371_04,S0371,unseen,"A detailed incident was requested concerning the implications of termination provision; in the current round of review, the person handling the matter, before the next decision.","A detailed incident was requested concerning the implications of termination provision. In the current round of review, the person handling the matter before the next decision.",0.115384615384615,1,-0.195152338813333,0.0093595571815967,1.3968253968254,0,en,0,0,0,26,0.0,legal,legal,1,1243,15,7,0.9880763116057234,0.9944,131,12,482,40484,0.015438197806540856,1243,15,7,0.9880763116057234,0.9944
nlu_0397_09,S0397,train,"The professional handling the matter is reviewing the effect of witness testimony on the overall situation and the associated observed changes; as part of the current review, the person handling the matter, before the matter is finalized.","The professional handling the matter is reviewing the effect of witness testimony on the overall situation and the associated observed changes. As part of the current review, the person handling the matter before the matter is finalized.",0.0810810810810811,1,-0.149923907385932,0.0087616285309195,1.59060402684564,0,en,0,0,0,37,0.0,legal,legal,1,1243,15,7,0.9880763116057234,0.9944,131,12,482,40484,0.015438197806540856,1243,15,7,0.9880763116057234,0.9944
nlu_0544_02,S0544,train,"Could you help me with check store opening? This is in the current round of review, the current reviewer, while comparing the available options.","Could you help me with check store opening? This is in the current round of review, the current reviewer, while comparing the available options.",0.0,0,-0.270375714157567,0.0201458856463432,1.27433628318584,0,en,0,0,0,24,0.0,general,general,1,1000,0,0,1.0,1.0,58,1,410,23320,0.020111492281303604,1000,0,0,1.0,1.0
nlu_0155_10,S0155,train,"Further report is needed before a final decision is made about the decision surrounding infection; at the current stage, the technical or professional team, while considering the current evidence. The record specifically references azithromycin.","Further report is needed before a final decision is made about the decision surrounding infection. At the current stage, the technical or professional team, while considering the current evidence. The record specifically references Azith Ramaysen.",0.117647058823529,1,-0.286145458221436,0.0080608362331986,1.50609756097561,0,en,1,0,1,34,0.0588235294117647,medical,medical,1,1872,41,8,0.9785676947203346,0.9957446808510638,500,18,1493,60630,0.03316839848259937,1872,41,8,0.9785676947203346,0.9957446808510638
nlu_0303_10,S0303,train,"Further model is needed before a final decision is made about the decision surrounding underlying exposure; after the latest information became available, the technical or professional team, after the latest information was reviewed. The record specifically references derivative hedge.","Further model is needed before a final decision is made about the decision surrounding underlying exposure. After the latest information became available, the technical or professional team after the latest information was reviewed. The record specifically references derivative hedge.",0.0769230769230769,1,-0.130547552108765,0.0074683744460344,1.61016949152542,0,en,0,0,0,39,0.0,finance,finance,1,1242,2,8,0.9983922829581994,0.9936,113,84,949,41225,0.027798665858095817,1242,2,8,0.9983922829581994,0.9936
